# IDX        LATG        LATC        LONW          MU          TB
 1049       -8.77       -7.16      180.89      0.7703       -8.46
 1050       -8.43       -6.88      179.24      0.7855       -9.14
 1051       -8.12       -6.62      177.62      0.7996       -9.45
 1052       -7.82       -6.38      176.03      0.8127       -9.24
 1053       -7.55       -6.16      174.46      0.8248       -8.67
 1054       -7.30       -5.95      172.91      0.8359       -8.08
 1055       -7.07       -5.77      171.37      0.8462       -7.81
 1056       -6.86       -5.59      169.86      0.8556       -7.88
 1057       -6.67       -5.44      168.36      0.8641       -8.01
 1058       -6.50       -5.30      166.87      0.8719       -7.97
 1059       -6.34       -5.17      165.39      0.8788       -7.85
 1060       -6.21       -5.06      163.92      0.8850       -7.98
 1061       -6.08       -4.96      162.46      0.8904       -8.48
 1062       -5.98       -4.87      161.01      0.8951       -8.98
 1063       -5.89       -4.80      159.57      0.8991       -8.88
 1064       -5.82       -4.74      158.13      0.9023       -7.86
 1065       -5.76       -4.69      156.69      0.9048       -6.21
 1066       -5.72       -4.66      155.26      0.9066       -4.66
 1067       -5.70       -4.64      153.82      0.9077       -3.81
 1068       -5.69       -4.63      152.39      0.9081       -3.86
 1069       -5.70       -4.64      150.96      0.9078       -4.69
 1070       -5.72       -4.66      149.53      0.9068       -6.04
 1071       -5.76       -4.69      148.10      0.9051       -7.61
 1072       -5.81       -4.73      146.67      0.9027       -9.08
 1073       -5.88       -4.79      145.23      0.8996      -10.14
 1074       -5.97       -4.86      143.78      0.8957      -10.59
 1075       -6.07       -4.94      142.33      0.8911      -10.43
 1076       -6.19       -5.04      140.87      0.8858       -9.89
 1077       -6.32       -5.15      139.41      0.8797       -9.27
 1078       -6.48       -5.28      137.93      0.8729       -8.77
 1079       -6.65       -5.42      136.44      0.8653       -8.46
 1080       -6.84       -5.57      134.94      0.8568       -8.18
 1081       -7.04       -5.74      133.43      0.8475       -7.71
 1082       -7.27       -5.93      131.90      0.8374       -6.81
 1083       -7.52       -6.13      130.35      0.8264       -5.49
 1084       -7.79       -6.35      128.78      0.8144       -4.01
 1085       -8.08       -6.59      127.19      0.8015       -2.80
 1086       -8.39       -6.84      125.58      0.7876       -2.06
 1087       -8.72       -7.12      123.94      0.7725       -1.68
 1088       -9.09       -7.41      122.26      0.7564       -1.33
 1089       -9.48       -7.73      120.55      0.7390       -0.76
 1090       -9.90       -8.08      118.81      0.7204        0.03
 1091      -10.35       -8.45      117.01      0.7003        0.88
 1092      -10.83       -8.85      115.17      0.6788        1.63
 1093      -11.35       -9.28      113.27      0.6555        2.20
 1094      -11.92       -9.75      111.29      0.6304        2.58
 1095      -12.53      -10.25      109.24      0.6033        2.76
 1096      -13.20      -10.80      107.10      0.5738        2.68
 1097      -13.93      -11.41      104.83      0.5416        2.20
 1098      -14.73      -12.08      102.43      0.5061        1.13
 1099      -15.63      -12.83       99.84      0.4666       -0.59
 1100      -16.65      -13.68       97.01      0.4221       -2.69
 1101      -17.83      -14.66       93.84      0.3707       -4.46
 1102      -19.25      -15.86       90.15      0.3092       -5.06
 1103      -21.10      -17.43       85.48      0.2296       -4.00
 1104      -24.29      -20.16       77.68      0.0941       -1.61
 1105      -21.04      -17.38      223.91      0.1610       -7.23
 1106      -18.62      -15.33      217.94      0.2650       -9.08
 1107      -16.97      -13.94      213.73      0.3369      -10.00
 1108      -15.65      -12.84      210.27      0.3946      -10.01
 1109      -14.53      -11.91      207.24      0.4435       -9.32
 1110      -13.56      -11.10      204.51      0.4864       -8.12
 1111      -12.69      -10.38      201.99      0.5246       -6.53
 1112      -11.91       -9.74      199.64      0.5591       -4.71
 1113      -11.20       -9.15      197.43      0.5906       -2.92
 1114      -10.55       -8.62      195.31      0.6195       -1.47
 1115       -9.95       -8.13      193.29      0.6461       -0.66
 1116       -9.40       -7.67      191.35      0.6708       -0.74
 1117       -8.88       -7.25      189.46      0.6936       -1.76
 1118       -8.41       -6.86      187.64      0.7149       -3.43
 1119       -7.96       -6.49      185.86      0.7347       -5.22
 1120       -7.55       -6.16      184.13      0.7531       -6.60
 1121       -7.17       -5.84      182.43      0.7703       -7.41
 1122       -6.81       -5.55      180.77      0.7862       -7.83
 1123       -6.48       -5.28      179.13      0.8011       -8.12
 1124       -6.17       -5.02      177.53      0.8149       -8.36
 1125       -5.88       -4.79      175.94      0.8277       -8.42
 1126       -5.61       -4.57      174.38      0.8396       -8.16
 1127       -5.37       -4.37      172.84      0.8506       -7.58
 1128       -5.14       -4.19      171.32      0.8607       -6.92
 1129       -4.94       -4.02      169.81      0.8699       -6.43
 1130       -4.75       -3.87      168.31      0.8783       -6.16
 1131       -4.58       -3.73      166.83      0.8859       -5.89
 1132       -4.42       -3.60      165.36      0.8927       -5.40
 1133       -4.29       -3.49      163.89      0.8988       -4.74
 1134       -4.17       -3.39      162.44      0.9042       -4.18
 1135       -4.07       -3.31      160.99      0.9088       -3.94
 1136       -3.98       -3.24      159.55      0.9126       -3.92
 1137       -3.91       -3.18      158.11      0.9158       -3.75
 1138       -3.85       -3.14      156.68      0.9183       -3.15
 1139       -3.81       -3.10      155.25      0.9201       -2.20
 1140       -3.79       -3.08      153.82      0.9212       -1.29
 1141       -3.78       -3.08      152.39      0.9215       -0.79
 1142       -3.79       -3.08      150.97      0.9213       -0.82
 1143       -3.81       -3.10      149.54      0.9203       -1.31
 1144       -3.85       -3.13      148.11      0.9186       -2.10
 1145       -3.90       -3.17      146.68      0.9162       -3.03
 1146       -3.97       -3.23      145.24      0.9131       -3.93
 1147       -4.05       -3.30      143.80      0.9094       -4.61
 1148       -4.15       -3.38      142.35      0.9048       -4.92
 1149       -4.27       -3.48      140.90      0.8996       -4.84
 1150       -4.40       -3.59      139.44      0.8936       -4.59
 1151       -4.55       -3.71      137.97      0.8869       -4.47
 1152       -4.72       -3.85      136.49      0.8794       -4.71
 1153       -4.91       -4.00      134.99      0.8711       -5.31
 1154       -5.11       -4.16      133.49      0.8620       -6.01
 1155       -5.34       -4.35      131.96      0.8520       -6.40
 1156       -5.58       -4.54      130.42      0.8412       -6.15
 1157       -5.84       -4.76      128.87      0.8295       -5.26
 1158       -6.12       -4.99      127.29      0.8168       -4.17
 1159       -6.43       -5.24      125.68      0.8031       -3.51
 1160       -6.76       -5.51      124.05      0.7884       -3.56
 1161       -7.11       -5.80      122.39      0.7726       -4.00
 1162       -7.50       -6.11      120.70      0.7556       -4.24
 1163       -7.90       -6.45      118.97      0.7373       -3.91
 1164       -8.34       -6.81      117.20      0.7177       -3.08
 1165       -8.82       -7.19      115.38      0.6967       -2.06
 1166       -9.32       -7.61      113.51      0.6741       -1.06
 1167       -9.87       -8.06      111.57      0.6497       -0.15
 1168      -10.46       -8.55      109.56      0.6234        0.64
 1169      -11.11       -9.08      107.46      0.5948        1.27
 1170      -11.81       -9.65      105.26      0.5637        1.68
 1171      -12.58      -10.29      102.93      0.5296        1.77
 1172      -13.43      -11.00      100.44      0.4920        1.43
 1173      -14.39      -11.79       97.75      0.4498        0.62
 1174      -15.48      -12.70       94.77      0.4019       -0.45
 1175      -16.77      -13.77       91.38      0.3457       -1.27
 1176      -18.36      -15.11       87.30      0.2763       -1.22
 1177      -20.61      -17.01       81.73      0.1794        0.09
 1178      -21.99      -18.19      230.98      0.0496       -1.85
 1179      -18.04      -14.84      221.43      0.2190       -3.87
 1180      -16.08      -13.20      216.54      0.3041       -5.61
 1181      -14.61      -11.97      212.74      0.3687       -6.94
 1182      -13.39      -10.96      209.51      0.4222       -7.78
 1183      -12.34      -10.10      206.63      0.4684       -8.04
 1184      -11.42       -9.33      204.01      0.5093       -7.65
 1185      -10.59       -8.65      201.58      0.5460       -6.63
 1186       -9.84       -8.04      199.29      0.5793       -5.16
 1187       -9.16       -7.47      197.13      0.6097       -3.58
 1188       -8.53       -6.96      195.06      0.6378       -2.24
 1189       -7.95       -6.48      193.07      0.6637       -1.37
 1190       -7.41       -6.04      191.15      0.6877       -1.06
 1191       -6.91       -5.63      189.30      0.7101       -1.35
 1192       -6.44       -5.25      187.49      0.7308       -2.17
 1193       -6.01       -4.89      185.73      0.7502       -3.29
 1194       -5.60       -4.56      184.01      0.7682       -4.37
 1195       -5.23       -4.26      182.33      0.7851       -5.05
 1196       -4.87       -3.97      180.68      0.8007       -5.23
 1197       -4.55       -3.70      179.06      0.8153       -5.08
 1198       -4.24       -3.46      177.46      0.8289       -4.85
 1199       -3.96       -3.23      175.89      0.8415       -4.68
 1200       -3.70       -3.01      174.33      0.8532       -4.54
 1201       -3.46       -2.82      172.80      0.8640       -4.29
 1202       -3.24       -2.63      171.28      0.8739       -3.86
 1203       -3.03       -2.47      169.77      0.8829       -3.28
 1204       -2.85       -2.32      168.28      0.8912       -2.64
 1205       -2.68       -2.18      166.80      0.8987       -1.98
 1206       -2.53       -2.06      165.33      0.9055       -1.20
 1207       -2.40       -1.95      163.87      0.9114       -0.23
 1208       -2.28       -1.85      162.42      0.9167        0.83
 1209       -2.18       -1.77      160.98      0.9212        1.68
 1210       -2.09       -1.70      159.54      0.9251        2.14
 1211       -2.02       -1.64      158.10      0.9282        2.25
 1212       -1.97       -1.60      156.67      0.9306        2.27
 1213       -1.93       -1.57      155.25      0.9324        2.38
 1214       -1.90       -1.55      153.82      0.9334        2.57
 1215       -1.89       -1.54      152.39      0.9338        2.64
 1216       -1.90       -1.55      150.97      0.9335        2.44
 1217       -1.92       -1.56      149.54      0.9326        1.97
 1218       -1.96       -1.59      148.12      0.9309        1.40
 1219       -2.01       -1.64      146.69      0.9286        0.85
 1220       -2.08       -1.69      145.25      0.9255        0.39
 1221       -2.16       -1.76      143.81      0.9218        0.06
 1222       -2.26       -1.84      142.37      0.9174       -0.10
 1223       -2.38       -1.94      140.92      0.9122        0.04
 1224       -2.51       -2.04      139.46      0.9063        0.46
 1225       -2.66       -2.16      137.99      0.8997        0.98
 1226       -2.82       -2.30      136.52      0.8923        1.24
 1227       -3.01       -2.45      135.03      0.8842        0.94
 1228       -3.21       -2.61      133.52      0.8752        0.05
 1229       -3.43       -2.79      132.01      0.8654       -1.14
 1230       -3.67       -2.98      130.47      0.8547       -2.16
 1231       -3.92       -3.19      128.92      0.8432       -2.60
 1232       -4.20       -3.42      127.35      0.8307       -2.49
 1233       -4.50       -3.67      125.76      0.8173       -2.38
 1234       -4.83       -3.93      124.14      0.8029       -3.02
 1235       -5.18       -4.21      122.49      0.7873       -4.64
 1236       -5.55       -4.52      120.81      0.7707       -6.65
 1237       -5.95       -4.85      119.10      0.7528       -8.14
 1238       -6.38       -5.20      117.35      0.7336       -8.60
 1239       -6.84       -5.57      115.55      0.7131       -8.16
 1240       -7.33       -5.98      113.70      0.6910       -7.22
 1241       -7.87       -6.42      111.79      0.6672       -5.97
 1242       -8.44       -6.89      109.82      0.6415       -4.46
 1243       -9.07       -7.40      107.76      0.6138       -2.80
 1244       -9.74       -7.95      105.61      0.5837       -1.19
 1245      -10.48       -8.56      103.34      0.5508        0.16
 1246      -11.30       -9.23      100.93      0.5146        1.16
 1247      -12.21       -9.98       98.34      0.4744        1.74
 1248      -13.23      -10.83       95.50      0.4291        1.86
 1249      -14.42      -11.82       92.33      0.3768        1.58
 1250      -15.85      -13.01       88.63      0.3141        1.20
 1251      -17.72      -14.57       83.96      0.2329        1.23
 1252      -20.94      -17.29       76.12      0.0942        2.00
 1253      -17.96      -14.77      226.02      0.1512       -0.45
 1254      -15.41      -12.64      219.79      0.2620       -1.42
 1255      -13.71      -11.23      215.49      0.3367       -2.35
 1256      -12.36      -10.11      211.97      0.3962       -3.27
 1257      -11.22       -9.17      208.91      0.4466       -4.26
 1258      -10.23       -8.35      206.16      0.4905       -5.27
 1259       -9.34       -7.63      203.62      0.5297       -6.08
 1260       -8.55       -6.97      201.25      0.5651       -6.34
 1261       -7.82       -6.38      199.02      0.5974       -5.82
 1262       -7.16       -5.83      196.89      0.6270       -4.57
 1263       -6.55       -5.33      194.86      0.6543       -3.00
 1264       -5.98       -4.87      192.90      0.6796       -1.58
 1265       -5.45       -4.44      191.01      0.7031       -0.62
 1266       -4.96       -4.04      189.17      0.7249       -0.19
 1267       -4.51       -3.67      187.38      0.7453       -0.18
 1268       -4.08       -3.32      185.64      0.7643       -0.43
 1269       -3.68       -3.00      183.93      0.7820       -0.75
 1270       -3.31       -2.70      182.26      0.7985       -0.95
 1271       -2.97       -2.42      180.62      0.8139       -0.92
 1272       -2.65       -2.16      179.01      0.8283       -0.62
 1273       -2.35       -1.91      177.42      0.8416       -0.13
 1274       -2.07       -1.69      175.85      0.8540        0.40
 1275       -1.81       -1.48      174.30      0.8655        0.82
 1276       -1.58       -1.28      172.77      0.8761        1.09
 1277       -1.36       -1.10      171.26      0.8859        1.24
 1278       -1.16       -0.94      169.76      0.8948        1.42
 1279       -0.97       -0.79      168.27      0.9030        1.77
 1280       -0.81       -0.66      166.79      0.9104        2.39
 1281       -0.66       -0.54      165.32      0.9170        3.32
 1282       -0.53       -0.43      163.87      0.9229        4.54
 1283       -0.41       -0.33      162.42      0.9281        5.94
 1284       -0.31       -0.25      160.97      0.9325        7.28
 1285       -0.23       -0.18      159.53      0.9363        8.31
 1286       -0.16       -0.13      158.10      0.9394        8.91
 1287       -0.10       -0.08      156.67      0.9418        9.18
 1288       -0.06       -0.05      155.24      0.9435        9.30
 1289       -0.04       -0.03      153.82      0.9446        9.31
 1290       -0.03       -0.03      152.39      0.9450        9.07
 1291       -0.04       -0.03      150.97      0.9447        8.40
 1292       -0.06       -0.05      149.55      0.9437        7.29
 1293       -0.10       -0.08      148.12      0.9421        5.98
 1294       -0.15       -0.12      146.69      0.9398        4.83
 1295       -0.21       -0.17      145.26      0.9368        4.04
 1296       -0.30       -0.24      143.82      0.9331        3.58
 1297       -0.40       -0.32      142.38      0.9287        3.31
 1298       -0.51       -0.41      140.93      0.9237        3.16
 1299       -0.64       -0.52      139.47      0.9179        3.22
 1300       -0.79       -0.64      138.00      0.9113        3.61
 1301       -0.95       -0.77      136.53      0.9040        4.29
 1302       -1.13       -0.92      135.04      0.8960        4.99
 1303       -1.33       -1.08      133.54      0.8872        5.34
 1304       -1.54       -1.26      132.03      0.8775        5.07
 1305       -1.78       -1.45      130.50      0.8670        4.21
 1306       -2.03       -1.66      128.96      0.8557        3.06
 1307       -2.31       -1.88      127.39      0.8434        2.05
 1308       -2.60       -2.12      125.81      0.8302        1.25
 1309       -2.92       -2.38      124.20      0.8160        0.27
 1310       -3.26       -2.66      122.56      0.8007       -1.55
 1311       -3.63       -2.96      120.89      0.7844       -4.38
 1312       -4.02       -3.28      119.19      0.7668       -7.62
 1313       -4.45       -3.62      117.45      0.7480      -10.27
 1314       -4.90       -3.99      115.67      0.7279      -11.76
 1315       -5.38       -4.38      113.84      0.7063      -12.20
 1316       -5.90       -4.81      111.96      0.6830      -11.86
 1317       -6.46       -5.27      110.01      0.6580      -10.78
 1318       -7.07       -5.76      107.99      0.6310       -8.92
 1319       -7.73       -6.30      105.87      0.6017       -6.50
 1320       -8.44       -6.89      103.66      0.5698       -3.97
 1321       -9.23       -7.53      101.31      0.5349       -1.73
 1322      -10.10       -8.24       98.80      0.4963        0.11
 1323      -11.07       -9.05       96.08      0.4530        1.52
 1324      -12.19       -9.97       93.07      0.4037        2.41
 1325      -13.50      -11.06       89.63      0.3458        2.72
 1326      -15.14      -12.42       85.48      0.2738        2.54
 1327      -17.50      -14.39       79.69      0.1712        2.24
 1328      -15.08      -12.37      223.78      0.2048       -0.65
 1329      -12.99      -10.63      218.61      0.2966       -0.79
 1330      -11.46       -9.36      214.68      0.3644       -0.89
 1331      -10.20       -8.33      211.37      0.4201       -1.05
 1332       -9.12       -7.44      208.45      0.4680       -1.38
 1333       -8.17       -6.66      205.79      0.5102       -1.96
 1334       -7.32       -5.97      203.32      0.5480       -2.78
 1335       -6.55       -5.34      201.01      0.5823       -3.62
 1336       -5.85       -4.76      198.81      0.6137       -4.08
 1337       -5.20       -4.23      196.72      0.6426       -3.80
 1338       -4.60       -3.75      194.72      0.6692       -2.74
 1339       -4.05       -3.29      192.78      0.6940       -1.22
 1340       -3.53       -2.87      190.91      0.7170        0.27
 1341       -3.05       -2.48      189.09      0.7384        1.38
 1342       -2.60       -2.12      187.32      0.7584        2.02
 1343       -2.19       -1.78      185.58      0.7770        2.37
 1344       -1.80       -1.46      183.89      0.7944        2.68
 1345       -1.43       -1.16      182.23      0.8107        3.10
 1346       -1.09       -0.89      180.59      0.8258        3.63
 1347       -0.77       -0.63      178.98      0.8399        4.19
 1348       -0.48       -0.39      177.40      0.8531        4.79
 1349       -0.21       -0.17      175.84      0.8653        5.48
 1350        0.05        0.04      174.29      0.8766        6.25
 1351        0.28        0.23      172.76      0.8871        6.94
 1352        0.50        0.41      171.25      0.8967        7.33
 1353        0.70        0.57      169.75      0.9055        7.37
 1354        0.88        0.72      168.27      0.9136        7.25
 1355        1.04        0.85      166.79      0.9208        7.38
 1356        1.19        0.97      165.33      0.9274        8.08
 1357        1.32        1.07      163.87      0.9332        9.36
 1358        1.44        1.17      162.42      0.9383       10.99
 1359        1.53        1.25      160.97      0.9427       12.57
 1360        1.62        1.32      159.54      0.9465       13.78
 1361        1.69        1.37      158.10      0.9495       14.56
 1362        1.74        1.42      156.67      0.9519       15.12
 1363        1.78        1.45      155.25      0.9536       15.74
 1364        1.80        1.47      153.82      0.9546       16.49
 1365        1.81        1.47      152.39      0.9550       17.07
 1366        1.80        1.47      150.97      0.9547       17.02
 1367        1.78        1.45      149.54      0.9538       16.01
 1368        1.75        1.42      148.12      0.9521       14.14
 1369        1.70        1.38      146.69      0.9499       11.98
 1370        1.63        1.33      145.25      0.9469       10.18
 1371        1.55        1.26      143.82      0.9433        9.07
 1372        1.45        1.18      142.37      0.9390        8.49
 1373        1.34        1.09      140.92      0.9340        8.06
 1374        1.21        0.98      139.47      0.9282        7.48
 1375        1.06        0.87      138.00      0.9218        6.84
 1376        0.90        0.73      136.53      0.9146        6.46
 1377        0.72        0.59      135.04      0.9067        6.61
 1378        0.53        0.43      133.55      0.8980        7.33
 1379        0.32        0.26      132.04      0.8885        8.28
 1380        0.08        0.07      130.51      0.8781        8.91
 1381       -0.17       -0.14      128.97      0.8669        8.76
 1382       -0.44       -0.36      127.41      0.8548        7.76
 1383       -0.73       -0.60      125.83      0.8418        6.21
 1384       -1.05       -0.85      124.22      0.8279        4.45
 1385       -1.38       -1.12      122.59      0.8128        2.54
 1386       -1.74       -1.42      120.93      0.7968        0.20
 1387       -2.13       -1.73      119.24      0.7795       -2.72
 1388       -2.54       -2.07      117.52      0.7611       -5.90
 1389       -2.99       -2.43      115.75      0.7413       -8.75
 1390       -3.46       -2.82      113.94      0.7201      -10.87
 1391       -3.97       -3.23      112.07      0.6973      -12.24
 1392       -4.52       -3.68      110.15      0.6728      -12.88
 1393       -5.11       -4.16      108.15      0.6464      -12.60
 1394       -5.75       -4.69      106.07      0.6179      -11.27
 1395       -6.45       -5.25      103.90      0.5869       -9.11
 1396       -7.21       -5.87      101.60      0.5530       -6.64
 1397       -8.05       -6.56       99.16      0.5157       -4.25
 1398       -8.98       -7.33       96.53      0.4742       -2.04
 1399      -10.04       -8.19       93.64      0.4273       -0.00
 1400      -11.27       -9.21       90.40      0.3728        1.67
 1401      -12.76      -10.44       86.59      0.3071        2.71
 1402      -14.74      -12.08       81.67      0.2201        2.99
 1403      -18.87      -15.54       71.70      0.0405        2.68
 1404      -15.58      -12.78      229.64      0.1117       -1.80
 1405      -12.56      -10.27      222.31      0.2443       -2.15
 1406      -10.72       -8.76      217.73      0.3253       -1.88
 1407       -9.30       -7.59      214.07      0.3883       -1.28
 1408       -8.11       -6.61      210.92      0.4411       -0.65
 1409       -7.08       -5.77      208.10      0.4869       -0.19
 1410       -6.17       -5.02      205.51      0.5276        0.05
 1411       -5.34       -4.35      203.10      0.5643       -0.00
 1412       -4.59       -3.74      200.83      0.5977       -0.31
 1413       -3.91       -3.18      198.67      0.6283       -0.71
 1414       -3.28       -2.67      196.61      0.6565       -0.89
 1415       -2.69       -2.19      194.63      0.6826       -0.49
 1416       -2.15       -1.75      192.71      0.7068        0.56
 1417       -1.64       -1.34      190.85      0.7294        2.02
 1418       -1.17       -0.95      189.05      0.7504        3.43
 1419       -0.73       -0.59      187.29      0.7701        4.46
 1420       -0.32       -0.26      185.56      0.7884        5.11
 1421        0.07        0.06      183.88      0.8056        5.69
 1422        0.43        0.35      182.22      0.8216        6.52
 1423        0.76        0.62      180.59      0.8365        7.62
 1424        1.08        0.88      178.99      0.8504        8.69
 1425        1.37        1.11      177.41      0.8634        9.47
 1426        1.64        1.33      175.84      0.8754        9.97
 1427        1.89        1.54      174.30      0.8866       10.50
 1428        2.12        1.73      172.78      0.8969       11.25
 1429        2.34        1.90      171.26      0.9064       12.05
 1430        2.53        2.06      169.77      0.9151       12.50
 1431        2.71        2.21      168.28      0.9230       12.36
 1432        2.87        2.34      166.80      0.9302       11.92
 1433        3.02        2.46      165.34      0.9367       11.87
 1434        3.15        2.56      163.88      0.9424       12.78
 1435        3.26        2.66      162.43      0.9475       14.62
 1436        3.36        2.74      160.98      0.9518       16.74
 1437        3.44        2.80      159.54      0.9555       18.29
 1438        3.51        2.86      158.11      0.9585       18.78
 1439        3.56        2.90      156.68      0.9609       18.49
 1440        3.60        2.93      155.25      0.9625       18.20
 1441        3.63        2.95      153.82      0.9636       18.63
 1442        3.63        2.96      152.39      0.9639       19.90
 1443        3.63        2.95      150.97      0.9637       21.41
 1444        3.61        2.94      149.54      0.9627       22.27
 1445        3.57        2.91      148.11      0.9611       21.84
 1446        3.52        2.86      146.68      0.9589       20.18
 1447        3.45        2.81      145.25      0.9560       18.06
 1448        3.37        2.75      143.81      0.9524       16.36
 1449        3.28        2.67      142.36      0.9481       15.53
 1450        3.16        2.58      140.91      0.9432       15.32
 1451        3.04        2.47      139.46      0.9375       15.09
 1452        2.89        2.36      137.99      0.9312       14.31
 1453        2.73        2.23      136.52      0.9241       12.94
 1454        2.56        2.08      135.03      0.9162       11.40
 1455        2.36        1.92      133.54      0.9076       10.31
 1456        2.15        1.75      132.03      0.8983       10.13
 1457        1.92        1.56      130.50      0.8881       10.81
 1458        1.67        1.36      128.96      0.8770       11.80
 1459        1.41        1.14      127.40      0.8651       12.26
 1460        1.12        0.91      125.83      0.8523       11.61
 1461        0.81        0.66      124.23      0.8385        9.81
 1462        0.48        0.39      122.60      0.8237        7.31
 1463        0.12        0.10      120.95      0.8079        4.62
 1464       -0.26       -0.21      119.26      0.7909        1.99
 1465       -0.67       -0.54      117.55      0.7727       -0.54
 1466       -1.11       -0.90      115.79      0.7533       -2.99
 1467       -1.57       -1.28      113.99      0.7324       -5.28
 1468       -2.07       -1.69      112.14      0.7101       -7.35
 1469       -2.61       -2.13      110.23      0.6861       -9.18
 1470       -3.19       -2.60      108.26      0.6603      -10.61
 1471       -3.82       -3.11      106.21      0.6324      -11.38
 1472       -4.49       -3.66      104.07      0.6021      -11.29
 1473       -5.23       -4.26      101.82      0.5691      -10.48
 1474       -6.05       -4.92       99.43      0.5330       -9.18
 1475       -6.95       -5.66       96.87      0.4929       -7.49
 1476       -7.96       -6.49       94.08      0.4479       -5.33
 1477       -9.12       -7.44       90.98      0.3962       -2.73
 1478      -10.50       -8.58       87.41      0.3349       -0.07
 1479      -12.26      -10.03       83.01      0.2573        2.05
 1480      -14.97      -12.28       76.41      0.1383        3.20
 1481      -12.64      -10.34      227.18      0.1690       -3.62
 1482      -10.22       -8.35      221.28      0.2756       -4.17
 1483       -8.56       -6.98      217.08      0.3495       -3.89
 1484       -7.22       -5.88      213.62      0.4089       -2.92
 1485       -6.09       -4.96      210.58      0.4594       -1.64
 1486       -5.09       -4.15      207.84      0.5036       -0.37
 1487       -4.21       -3.43      205.32      0.5430        0.70
 1488       -3.41       -2.77      202.95      0.5787        1.51
 1489       -2.68       -2.18      200.72      0.6113        2.03
 1490       -2.01       -1.63      198.59      0.6412        2.23
 1491       -1.39       -1.13      196.55      0.6689        2.26
 1492       -0.81       -0.66      194.58      0.6945        2.41
 1493       -0.28       -0.23      192.68      0.7183        3.06
 1494        0.22        0.18      190.84      0.7405        4.33
 1495        0.69        0.56      189.04      0.7612        5.89
 1496        1.12        0.91      187.29      0.7805        7.20
 1497        1.53        1.24      185.57      0.7986        7.91
 1498        1.91        1.55      183.89      0.8155        8.23
 1499        2.26        1.84      182.24      0.8312        8.76
 1500        2.59        2.11      180.61      0.8460        9.97
 1501        2.90        2.36      179.01      0.8597       11.67
 1502        3.19        2.60      177.43      0.8725       13.15
 1503        3.46        2.82      175.87      0.8844       13.81
 1504        3.71        3.02      174.33      0.8954       13.68
 1505        3.94        3.21      172.81      0.9056       13.39
 1506        4.15        3.38      171.29      0.9150       13.46
 1507        4.35        3.54      169.79      0.9236       13.88
 1508        4.52        3.68      168.31      0.9314       14.15
 1509        4.68        3.81      166.83      0.9385       13.88
 1510        4.83        3.93      165.36      0.9449       13.29
 1511        4.96        4.04      163.90      0.9506       13.18
 1512        5.07        4.13      162.45      0.9556       14.26
 1513        5.17        4.21      161.00      0.9599       16.48
 1514        5.25        4.28      159.56      0.9635       18.91
 1515        5.32        4.33      158.12      0.9665       20.30
 1516        5.37        4.37      156.69      0.9688       19.98
 1517        5.41        4.40      155.25      0.9705       18.39
 1518        5.43        4.42      153.82      0.9715       16.75
 1519        5.44        4.43      152.39      0.9718       16.22
 1520        5.43        4.42      150.97      0.9716       17.19
 1521        5.41        4.41      149.54      0.9706       19.11
 1522        5.38        4.38      148.10      0.9691       20.93
 1523        5.33        4.34      146.67      0.9668       21.75
 1524        5.26        4.28      145.23      0.9640       21.39
 1525        5.18        4.22      143.79      0.9604       20.43
 1526        5.08        4.14      142.34      0.9562       19.74
 1527        4.97        4.05      140.89      0.9513       19.81
 1528        4.85        3.95      139.43      0.9457       20.44
 1529        4.70        3.83      137.97      0.9394       20.95
 1530        4.55        3.70      136.49      0.9324       20.67
 1531        4.37        3.56      135.00      0.9247       19.34
 1532        4.18        3.40      133.51      0.9162       17.24
 1533        3.97        3.23      132.00      0.9069       15.08
 1534        3.74        3.05      130.47      0.8969       13.66
 1535        3.50        2.85      128.93      0.8860       13.44
 1536        3.23        2.63      127.38      0.8742       14.18
 1537        2.95        2.40      125.80      0.8615       15.04
 1538        2.64        2.15      124.20      0.8479       15.01
 1539        2.31        1.88      122.58      0.8334       13.52
 1540        1.96        1.59      120.93      0.8177       10.76
 1541        1.58        1.29      119.25      0.8010        7.42
 1542        1.18        0.96      117.54      0.7831        4.24
 1543        0.75        0.61      115.79      0.7640        1.59
 1544        0.29        0.23      114.00      0.7435       -0.56
 1545       -0.20       -0.17      112.17      0.7215       -2.44
 1546       -0.73       -0.60      110.27      0.6979       -4.29
 1547       -1.30       -1.06      108.32      0.6726       -6.19
 1548       -1.92       -1.56      106.29      0.6452       -8.05
 1549       -2.58       -2.10      104.18      0.6156       -9.63
 1550       -3.30       -2.69      101.96      0.5834      -10.79
 1551       -4.09       -3.33       99.61      0.5482      -11.46
 1552       -4.96       -4.04       97.11      0.5093      -11.51
 1553       -5.94       -4.84       94.40      0.4659      -10.65
 1554       -7.05       -5.75       91.42      0.4164       -8.61
 1555       -8.35       -6.81       88.03      0.3585       -5.48
 1556       -9.96       -8.13       83.96      0.2872       -1.87
 1557      -12.21       -9.99       78.44      0.1878        1.35
 1558      -10.13       -8.27      225.72      0.2080       -5.50
 1559       -8.03       -6.55      220.54      0.3012       -5.93
 1560       -6.48       -5.28      216.61      0.3702       -5.59
 1561       -5.21       -4.24      213.29      0.4267       -4.51
 1562       -4.11       -3.35      210.35      0.4753       -2.95
 1563       -3.15       -2.57      207.68      0.5181       -1.21
 1564       -2.29       -1.87      205.20      0.5565        0.48
 1565       -1.51       -1.23      202.87      0.5914        2.03
