# IDX        LATG        LATC        LONW          MU          TB
  243      -27.38      -22.85      258.51      0.6955      -26.11
  244      -27.43      -22.89      254.37      0.7339      -25.51
  245      -27.47      -22.93      250.44      0.7669      -25.30
  246      -27.50      -22.96      246.65      0.7953      -24.72
  247      -27.53      -22.99      242.99      0.8195      -22.56
  248      -27.56      -23.01      239.42      0.8399      -18.96
  249      -27.58      -23.03      235.93      0.8567      -15.50
  250      -27.60      -23.04      232.51      0.8702      -13.68
  251      -27.61      -23.05      229.13      0.8806      -13.89
  252      -27.62      -23.06      225.78      0.8878      -15.83
  253      -27.62      -23.06      222.45      0.8921      -19.03
  254      -27.63      -23.07      219.14      0.8934      -22.59
  255      -27.62      -23.06      215.82      0.8918      -24.98
  256      -27.62      -23.06      212.50      0.8873      -25.05
  257      -27.61      -23.05      209.15      0.8797      -23.33
  258      -27.59      -23.04      205.76      0.8690      -21.57
  259      -27.58      -23.02      202.33      0.8552      -20.96
  260      -27.56      -23.01      198.83      0.8380      -21.03
  261      -27.53      -22.98      195.26      0.8172      -20.79
  262      -27.50      -22.96      191.59      0.7926      -20.05
  263      -27.46      -22.92      187.79      0.7638      -19.12
  264      -27.42      -22.89      183.83      0.7303      -17.74
  265      -27.37      -22.85      179.67      0.6913      -15.52
  266      -27.32      -22.80      175.25      0.6460      -13.23
  267      -27.25      -22.74      170.49      0.5928      -12.82
  268      -27.17      -22.67      165.23      0.5293      -15.46
  269      -27.08      -22.58      159.22      0.4514      -19.81
  270      -26.95      -22.47      151.86      0.3493      -22.82
  271      -26.75      -22.30      140.91      0.1869      -22.24
  272      -23.02      -19.07      291.00      0.2955       -9.03
  273      -23.17      -19.20      282.71      0.4179      -15.77
  274      -23.28      -19.29      276.31      0.5066      -22.35
  275      -23.36      -19.36      270.84      0.5774      -26.35
  276      -23.43      -19.43      265.96      0.6362      -26.26
  277      -23.49      -19.48      261.47      0.6861      -22.88
  278      -23.55      -19.52      257.28      0.7290      -18.80
  279      -23.59      -19.56      253.31      0.7661      -16.38
  280      -23.63      -19.60      249.52      0.7981      -15.88
  281      -23.66      -19.62      245.86      0.8257      -15.61
  282      -23.69      -19.65      242.32      0.8493      -13.89
  283      -23.72      -19.67      238.86      0.8692      -10.64
  284      -23.74      -19.69      235.48      0.8856       -7.13
  285      -23.75      -19.70      232.15      0.8988       -4.58
  286      -23.76      -19.71      228.86      0.9090       -3.43
  287      -23.77      -19.72      225.60      0.9161       -3.50
  288      -23.78      -19.72      222.37      0.9203       -4.34
  289      -23.78      -19.72      219.14      0.9215       -5.43
  290      -23.78      -19.72      215.92      0.9200       -6.33
  291      -23.77      -19.72      212.68      0.9155       -7.01
  292      -23.76      -19.71      209.42      0.9081       -7.88
  293      -23.75      -19.70      206.13      0.8977       -9.42
  294      -23.73      -19.69      202.80      0.8841      -11.57
  295      -23.71      -19.67      199.41      0.8673      -13.93
  296      -23.69      -19.65      195.94      0.8471      -16.37
  297      -23.66      -19.62      192.39      0.8231      -18.90
  298      -23.63      -19.59      188.72      0.7951      -21.02
  299      -23.59      -19.56      184.91      0.7626      -21.80
  300      -23.54      -19.52      180.92      0.7250      -21.25
  301      -23.49      -19.47      176.70      0.6815      -20.94
  302      -23.43      -19.42      172.18      0.6307      -22.63
  303      -23.35      -19.36      167.25      0.5709      -26.06
  304      -23.27      -19.28      161.71      0.4987      -28.71
  305      -23.16      -19.19      155.18      0.4076      -27.98
  306      -23.00      -19.05      146.58      0.2798      -23.42
  307      -19.07      -15.71      298.85      0.1768       -8.72
  308      -19.28      -15.89      287.68      0.3532      -17.10
  309      -19.41      -16.00      280.39      0.4614      -24.66
  310      -19.51      -16.08      274.47      0.5437      -28.50
  311      -19.59      -16.15      269.32      0.6107      -26.78
  312      -19.66      -16.21      264.67      0.6671      -20.31
  313      -19.71      -16.25      260.36      0.7152      -12.28
  314      -19.76      -16.30      256.32      0.7569       -6.17
  315      -19.81      -16.33      252.48      0.7929       -3.57
  316      -19.84      -16.36      248.79      0.8242       -3.59
  317      -19.88      -16.39      245.24      0.8512       -3.96
  318      -19.90      -16.41      241.79      0.8742       -2.84
  319      -19.93      -16.43      238.42      0.8937        0.04
  320      -19.95      -16.45      235.11      0.9099        3.59
  321      -19.96      -16.46      231.86      0.9229        6.27
  322      -19.97      -16.47      228.65      0.9328        7.14
  323      -19.98      -16.48      225.47      0.9398        6.31
  324      -19.99      -16.49      222.30      0.9439        4.57
  325      -19.99      -16.49      219.15      0.9452        2.82
  326      -19.99      -16.49      215.99      0.9436        1.70
  327      -19.98      -16.48      212.83      0.9392        1.53
  328      -19.97      -16.47      209.64      0.9320        2.20
  329      -19.96      -16.46      206.42      0.9217        3.04
  330      -19.94      -16.45      203.17      0.9084        2.94
  331      -19.92      -16.43      199.86      0.8920        0.90
  332      -19.90      -16.41      196.48      0.8721       -3.30
  333      -19.87      -16.39      193.02      0.8486       -8.81
  334      -19.84      -16.36      189.45      0.8213      -14.24
  335      -19.80      -16.33      185.75      0.7895      -18.61
  336      -19.76      -16.29      181.89      0.7530      -22.02
  337      -19.71      -16.25      177.83      0.7107      -25.26
  338      -19.65      -16.20      173.49      0.6618      -28.61
  339      -19.58      -16.14      168.79      0.6046      -31.04
  340      -19.50      -16.07      163.58      0.5363      -30.83
  341      -19.40      -15.99      157.57      0.4520      -27.24
  342      -19.27      -15.88      150.08      0.3401      -21.15
  343      -19.04      -15.68      137.93      0.1470      -14.07
  344      -15.39      -12.63      294.62      0.2487      -15.92
  345      -15.57      -12.77      285.38      0.3950      -23.42
  346      -15.68      -12.87      278.68      0.4948      -27.37
  347      -15.78      -12.95      273.10      0.5728      -26.19
  348      -15.85      -13.01      268.17      0.6372      -20.41
  349      -15.92      -13.06      263.68      0.6918      -12.38
  350      -15.97      -13.11      259.51      0.7387       -4.92
  351      -16.02      -13.15      255.57      0.7793        0.07
  352      -16.06      -13.18      251.83      0.8147        2.26
  353      -16.10      -13.21      248.23      0.8453        2.87
  354      -16.13      -13.24      244.75      0.8718        3.87
  355      -16.15      -13.26      241.37      0.8946        6.76
  356      -16.18      -13.28      238.07      0.9138       11.38
  357      -16.20      -13.30      234.83      0.9297       15.86
  358      -16.21      -13.31      231.64      0.9425       17.86
  359      -16.22      -13.32      228.48      0.9523       16.37
