# IDX        LATG        LATC        LONW          MU          TB
 6996       -7.76       -6.33      112.62      0.6624       -4.10
 6997       -7.52       -6.13      111.92      0.6711       -2.93
 6998       -7.28       -5.93      111.24      0.6796       -1.85
 6999       -7.05       -5.75      110.56      0.6878       -1.22
 7000       -6.82       -5.56      109.89      0.6958       -0.95
 7001       -6.61       -5.38      109.22      0.7036       -0.83
 7002       -6.39       -5.21      108.57      0.7111       -0.71
 7003       -6.19       -5.04      107.91      0.7185       -0.54
 7004       -5.99       -4.88      107.27      0.7256       -0.35
 7005       -5.79       -4.72      106.63      0.7326       -0.20
 7006       -5.60       -4.56      105.99      0.7393       -0.12
 7007       -5.42       -4.41      105.36      0.7459       -0.16
 7008       -5.24       -4.26      104.74      0.7523       -0.30
 7009       -5.06       -4.12      104.12      0.7586       -0.48
 7010       -4.89       -3.98      103.50      0.7646       -0.62
 7011       -4.72       -3.85      102.89      0.7705       -0.64
 7012       -4.56       -3.72      102.28      0.7762       -0.57
 7013       -4.41       -3.59      101.67      0.7818       -0.46
 7014       -4.26       -3.46      101.07      0.7872       -0.33
 7015       -4.11       -3.34      100.47      0.7925       -0.15
 7016       -3.96       -3.23       99.88      0.7976        0.05
 7017       -3.82       -3.11       99.29      0.8025        0.25
 7018       -3.69       -3.00       98.70      0.8074        0.39
 7019       -3.56       -2.90       98.11      0.8120        0.47
 7020       -3.43       -2.79       97.53      0.8166        0.52
 7021       -3.31       -2.69       96.95      0.8210        0.55
 7022       -3.19       -2.59       96.37      0.8252        0.54
 7023       -3.07       -2.50       95.80      0.8294        0.48
 7024       -2.96       -2.41       95.23      0.8334        0.37
 7025       -2.85       -2.32       94.66      0.8373        0.24
 7026       -2.74       -2.23       94.09      0.8410        0.10
 7027       -2.64       -2.15       93.52      0.8446       -0.04
 7028       -2.54       -2.07       92.96      0.8481       -0.16
 7029       -2.45       -1.99       92.40      0.8515       -0.18
 7030       -2.36       -1.92       91.84      0.8548       -0.06
 7031       -2.27       -1.85       91.28      0.8579        0.22
 7032       -2.18       -1.78       90.72      0.8609        0.59
 7033       -2.10       -1.71       90.16      0.8639        0.90
 7034       -2.02       -1.65       89.61      0.8666        1.02
 7035       -1.95       -1.58       89.06      0.8693        0.98
 7036       -1.87       -1.53       88.51      0.8719        0.94
 7037       -1.81       -1.47       87.96      0.8743        0.98
 7038       -1.74       -1.42       87.41      0.8767        1.03
 7039       -1.68       -1.36       86.86      0.8789        1.00
 7040       -1.62       -1.32       86.31      0.8810        0.88
 7041       -1.56       -1.27       85.77      0.8830        0.74
 7042       -1.51       -1.23       85.22      0.8849        0.63
 7043       -1.46       -1.19       84.68      0.8867        0.58
 7044       -1.41       -1.15       84.14      0.8884        0.57
 7045       -1.36       -1.11       83.60      0.8900        0.59
 7046       -1.32       -1.08       83.06      0.8915        0.62
 7047       -1.28       -1.04       82.52      0.8929        0.63
 7048       -1.25       -1.02       81.98      0.8942        0.57
 7049       -1.21       -0.99       81.44      0.8953        0.44
 7050       -1.18       -0.96       80.90      0.8964        0.27
 7051       -1.16       -0.94       80.36      0.8974        0.18
 7052       -1.13       -0.92       79.82      0.8982        0.18
 7053       -1.11       -0.90       79.28      0.8990        0.26
 7054       -1.09       -0.89       78.75      0.8996        0.34
 7055       -1.08       -0.88       78.21      0.9002        0.41
 7056       -1.07       -0.87       77.68      0.9006        0.45
 7057       -1.06       -0.86       77.14      0.9010        0.47
 7058       -1.05       -0.85       76.60      0.9013        0.48
 7059       -1.04       -0.85       76.07      0.9014        0.51
 7060       -1.04       -0.85       75.53      0.9015        0.58
 7061       -1.04       -0.85       75.00      0.9014        0.67
 7062       -1.05       -0.85       74.46      0.9012        0.73
 7063       -1.06       -0.86       73.92      0.9010        0.71
 7064       -1.07       -0.87       73.39      0.9006        0.62
 7065       -1.08       -0.88       72.85      0.9002        0.49
 7066       -1.09       -0.89       72.31      0.8996        0.37
 7067       -1.11       -0.91       71.78      0.8990        0.29
 7068       -1.13       -0.92       71.24      0.8982        0.29
 7069       -1.16       -0.94       70.70      0.8973        0.36
 7070       -1.19       -0.96       70.16      0.8964        0.43
 7071       -1.22       -0.99       69.63      0.8953        0.43
 7072       -1.25       -1.02       69.09      0.8941        0.33
 7073       -1.28       -1.05       68.55      0.8929        0.14
 7074       -1.32       -1.08       68.01      0.8915       -0.12
 7075       -1.37       -1.11       67.47      0.8900       -0.41
 7076       -1.41       -1.15       66.92      0.8884       -0.63
 7077       -1.46       -1.19       66.38      0.8867       -0.78
 7078       -1.51       -1.23       65.84      0.8849       -0.93
 7079       -1.56       -1.27       65.29      0.8830       -1.16
 7080       -1.62       -1.32       64.75      0.8810       -1.43
 7081       -1.68       -1.37       64.20      0.8789       -1.66
 7082       -1.74       -1.42       63.65      0.8766       -1.84
 7083       -1.81       -1.47       63.10      0.8743       -2.00
 7084       -1.88       -1.53       62.55      0.8718       -2.11
 7085       -1.95       -1.59       62.00      0.8693       -1.98
 7086       -2.02       -1.65       61.45      0.8666       -1.53
 7087       -2.10       -1.71       60.90      0.8638       -0.92
 7088       -2.18       -1.78       60.34      0.8609       -0.40
 7089       -2.27       -1.85       59.78      0.8579       -0.08
 7090       -2.36       -1.92       59.23      0.8547        0.09
 7091       -2.45       -1.99       58.67      0.8515        0.25
 7092       -2.54       -2.07       58.10      0.8481        0.45
 7093       -2.64       -2.15       57.54      0.8446        0.73
 7094       -2.75       -2.23       56.97      0.8409        1.13
 7095       -2.85       -2.32       56.40      0.8372        1.59
 7096       -2.96       -2.41       55.83      0.8333        1.97
 7097       -3.07       -2.50       55.26      0.8293        2.15
 7098       -3.19       -2.60       54.69      0.8252        2.23
 7099       -3.31       -2.69       54.11      0.8209        2.44
 7100       -3.43       -2.79       53.53      0.8165        2.84
 7101       -3.56       -2.90       52.95      0.8119        3.23
 7102       -3.69       -3.01       52.36      0.8073        3.32
 7103       -3.83       -3.12       51.77      0.8024        3.10
 7104       -3.97       -3.23       51.18      0.7975        2.80
 7105       -4.11       -3.35       50.59      0.7924        2.67
 7106       -4.26       -3.47       49.99      0.7871        2.75
 7107       -4.41       -3.59       49.39      0.7817        2.98
 7108       -4.57       -3.72       48.78      0.7761        3.24
 7109       -4.73       -3.85       48.17      0.7704        3.47
 7110       -4.89       -3.99       47.56      0.7645        3.68
 7111       -5.06       -4.12       46.94      0.7584        3.92
 7112       -5.24       -4.27       46.32      0.7522        4.24
 7113       -5.42       -4.41       45.70      0.7458        4.63
 7114       -5.60       -4.56       45.07      0.7392        5.05
 7115       -5.79       -4.72       44.43      0.7324        5.40
 7116       -5.99       -4.88       43.79      0.7255        5.49
 7117       -6.19       -5.04       43.15      0.7183        5.28
 7118       -6.40       -5.21       42.49      0.7110        4.95
 7119       -6.61       -5.39       41.84      0.7034        4.80
 7120       -6.83       -5.57       41.17      0.6956        4.80
 7121       -7.05       -5.75       40.50      0.6877        4.60
 7122       -7.28       -5.94       39.82      0.6794        3.96
 7123       -7.52       -6.13       39.14      0.6710        3.04
 7124       -7.77       -6.33       38.44      0.6623        2.10
 7125       -8.02       -6.54       37.74      0.6533        1.23
 7126       -8.28       -6.75       37.03      0.6441        0.36
 7127       -8.55       -6.97       36.31      0.6346       -0.54
 7128       -8.82       -7.20       35.58      0.6248       -1.42
 7129       -9.11       -7.43       34.84      0.6147       -2.15
 7130       -9.40       -7.67       34.08      0.6043       -2.57
 7131       -9.70       -7.92       33.32      0.5935       -2.67
 7132      -10.02       -8.18       32.54      0.5824       -2.66
 7133      -10.34       -8.44       31.75      0.5710       -2.74
 7134      -10.68       -8.72       30.94      0.5591       -2.95
 7135      -11.02       -9.01       30.12      0.5468       -3.18
 7136      -11.38       -9.30       29.28      0.5341       -3.37
 7137      -11.76       -9.61       28.42      0.5208       -3.53
 7138      -12.15       -9.93       27.53      0.5071       -3.62
 7139      -12.55      -10.27       26.63      0.4928       -3.51
 7140      -12.97      -10.62       25.70      0.4779       -3.18
 7141      -13.42      -10.98       24.74      0.4623       -2.80
 7142      -13.88      -11.37       23.74      0.4460       -2.53
 7143      -14.37      -11.77       22.72      0.4289       -2.36
 7144      -14.88      -12.20       21.64      0.4109       -2.19
 7145      -15.43      -12.66       20.52      0.3918       -1.93
 7146      -16.01      -13.14       19.35      0.3715       -1.47
 7147      -16.63      -13.66       18.11      0.3498       -0.70
 7148      -17.30      -14.22       16.78      0.3264        0.36
 7149      -18.04      -14.84       15.36      0.3010        1.51
 7150      -18.85      -15.52       13.80      0.2729        2.47
 7151      -19.77      -16.30       12.06      0.2413        3.04
 7152      -20.84      -17.21       10.06      0.2046        3.15
 7153      -22.17      -18.34        7.61      0.1592        2.82
 7154      -24.12      -20.02        4.07      0.0936        2.16
 7155      -25.01      -20.79      150.08      0.0436        4.54
 7156      -22.25      -18.41      145.08      0.1365        2.12
 7157      -20.74      -17.12      142.31      0.1879       -0.12
 7158      -19.57      -16.14      140.15      0.2277       -2.12
 7159      -18.60      -15.31      138.32      0.2613       -4.27
 7160      -17.75      -14.60      136.69      0.2908       -6.84
 7161      -16.98      -13.95      135.22      0.3174       -9.39
 7162      -16.28      -13.37      133.85      0.3416      -10.98
 7163      -15.64      -12.83      132.58      0.3640      -11.42
 7164      -15.04      -12.34      131.38      0.3850      -11.96
 7165      -14.48      -11.87      130.23      0.4046      -13.63
 7166      -13.95      -11.43      129.14      0.4231      -15.63
 7167      -13.45      -11.02      128.10      0.4407      -16.29
 7168      -12.98      -10.62      127.09      0.4574      -15.37
 7169      -12.53      -10.25      126.11      0.4733      -14.00
 7170      -12.10       -9.89      125.17      0.4885      -12.90
 7171      -11.68       -9.55      124.25      0.5031      -11.62
 7172      -11.29       -9.22      123.36      0.5171       -9.59
 7173      -10.90       -8.91      122.49      0.5306       -7.13
 7174      -10.54       -8.61      121.64      0.5436       -5.02
 7175      -10.18       -8.32      120.81      0.5561       -3.65
 7176       -9.84       -8.04      119.99      0.5682       -2.83
 7177       -9.51       -7.77      119.19      0.5799       -2.26
 7178       -9.20       -7.50      118.41      0.5912       -1.88
 7179       -8.89       -7.25      117.64      0.6021       -1.79
 7180       -8.59       -7.01      116.88      0.6127       -2.10
 7181       -8.30       -6.77      116.13      0.6230       -2.80
 7182       -8.02       -6.54      115.40      0.6330       -3.71
 7183       -7.75       -6.32      114.67      0.6426       -4.48
 7184       -7.48       -6.10      113.96      0.6520       -4.71
 7185       -7.23       -5.89      113.25      0.6611       -4.23
 7186       -6.98       -5.69      112.55      0.6700       -3.29
 7187       -6.74       -5.49      111.86      0.6786       -2.40
 7188       -6.50       -5.30      111.18      0.6869       -1.89
 7189       -6.27       -5.11      110.51      0.6951       -1.69
 7190       -6.05       -4.93      109.84      0.7030       -1.61
 7191       -5.83       -4.75      109.18      0.7107       -1.50
 7192       -5.62       -4.58      108.52      0.7181       -1.39
 7193       -5.42       -4.41      107.87      0.7254       -1.27
 7194       -5.22       -4.25      107.23      0.7325       -1.11
 7195       -5.03       -4.09      106.59      0.7394       -0.92
 7196       -4.84       -3.94      105.96      0.7461       -0.78
 7197       -4.65       -3.79      105.33      0.7526       -0.78
 7198       -4.48       -3.64      104.71      0.7589       -0.88
 7199       -4.30       -3.50      104.09      0.7651       -0.95
 7200       -4.13       -3.37      103.47      0.7711       -0.91
 7201       -3.97       -3.23      102.86      0.7770       -0.79
 7202       -3.81       -3.10      102.25      0.7826       -0.64
 7203       -3.66       -2.98      101.65      0.7882       -0.46
 7204       -3.50       -2.85      101.05      0.7935       -0.24
 7205       -3.36       -2.73      100.45      0.7987       -0.02
 7206       -3.22       -2.62       99.86      0.8038        0.19
 7207       -3.08       -2.50       99.27      0.8087        0.35
 7208       -2.94       -2.40       98.68      0.8135        0.49
 7209       -2.81       -2.29       98.10      0.8181        0.65
 7210       -2.69       -2.19       97.52      0.8226        0.79
 7211       -2.56       -2.09       96.94      0.8270        0.84
 7212       -2.44       -1.99       96.36      0.8312        0.74
 7213       -2.33       -1.89       95.79      0.8353        0.53
 7214       -2.22       -1.80       95.22      0.8393        0.30
 7215       -2.11       -1.72       94.65      0.8432        0.08
 7216       -2.00       -1.63       94.08      0.8469       -0.12
 7217       -1.90       -1.55       93.51      0.8505       -0.30
 7218       -1.80       -1.47       92.95      0.8540       -0.41
 7219       -1.71       -1.39       92.39      0.8573       -0.42
 7220       -1.62       -1.32       91.83      0.8605       -0.28
 7221       -1.53       -1.25       91.27      0.8637       -0.02
 7222       -1.45       -1.18       90.71      0.8667        0.28
 7223       -1.37       -1.11       90.16      0.8696        0.50
 7224       -1.29       -1.05       89.61      0.8723        0.63
 7225       -1.21       -0.99       89.05      0.8750        0.70
 7226       -1.14       -0.93       88.50      0.8775        0.74
 7227       -1.07       -0.87       87.95      0.8800        0.73
 7228       -1.01       -0.82       87.41      0.8823        0.64
 7229       -0.95       -0.77       86.86      0.8845        0.50
 7230       -0.89       -0.72       86.31      0.8866        0.33
 7231       -0.83       -0.67       85.77      0.8886        0.17
 7232       -0.78       -0.63       85.22      0.8905        0.04
 7233       -0.73       -0.59       84.68      0.8923       -0.07
 7234       -0.68       -0.55       84.14      0.8940       -0.18
 7235       -0.63       -0.52       83.60      0.8955       -0.25
 7236       -0.59       -0.48       83.05      0.8970       -0.28
 7237       -0.55       -0.45       82.51      0.8984       -0.31
 7238       -0.52       -0.42       81.97      0.8996       -0.41
 7239       -0.49       -0.40       81.44      0.9008       -0.58
 7240       -0.46       -0.37       80.90      0.9019       -0.73
 7241       -0.43       -0.35       80.36      0.9028       -0.75
 7242       -0.40       -0.33       79.82      0.9037       -0.63
 7243       -0.38       -0.31       79.28      0.9044       -0.48
 7244       -0.37       -0.30       78.75      0.9051       -0.35
 7245       -0.35       -0.28       78.21      0.9056       -0.28
 7246       -0.34       -0.27       77.67      0.9061       -0.25
 7247       -0.33       -0.27       77.14      0.9064       -0.21
 7248       -0.32       -0.26       76.60      0.9067       -0.15
 7249       -0.32       -0.26       76.07      0.9068       -0.07
 7250       -0.31       -0.26       75.53      0.9069        0.01
 7251       -0.32       -0.26       75.00      0.9068        0.05
 7252       -0.32       -0.26       74.46      0.9067        0.04
 7253       -0.33       -0.27       73.92      0.9064       -0.04
 7254       -0.34       -0.27       73.39      0.9061       -0.15
 7255       -0.35       -0.28       72.85      0.9056       -0.29
 7256       -0.37       -0.30       72.31      0.9051       -0.43
 7257       -0.38       -0.31       71.78      0.9044       -0.53
 7258       -0.41       -0.33       71.24      0.9037       -0.58
 7259       -0.43       -0.35       70.70      0.9028       -0.55
 7260       -0.46       -0.37       70.16      0.9018       -0.53
 7261       -0.49       -0.40       69.63      0.9008       -0.61
 7262       -0.52       -0.42       69.09      0.8996       -0.88
 7263       -0.55       -0.45       68.55      0.8983       -1.30
 7264       -0.59       -0.48       68.01      0.8970       -1.71
 7265       -0.63       -0.52       67.47      0.8955       -1.94
 7266       -0.68       -0.55       66.92      0.8939       -1.99
 7267       -0.73       -0.59       66.38      0.8922       -2.06
 7268       -0.78       -0.63       65.84      0.8905       -2.28
 7269       -0.83       -0.68       65.30      0.8886       -2.59
 7270       -0.89       -0.72       64.75      0.8866       -2.87
 7271       -0.95       -0.77       64.20      0.8845       -3.11
 7272       -1.01       -0.82       63.66      0.8822       -3.41
 7273       -1.07       -0.87       63.11      0.8799       -3.66
 7274       -1.14       -0.93       62.56      0.8775       -3.59
 7275       -1.21       -0.99       62.01      0.8749       -3.13
 7276       -1.29       -1.05       61.46      0.8723       -2.59
 7277       -1.37       -1.11       60.90      0.8695       -2.27
 7278       -1.45       -1.18       60.35      0.8666       -2.09
 7279       -1.53       -1.25       59.79      0.8636       -1.76
 7280       -1.62       -1.32       59.23      0.8605       -1.28
 7281       -1.71       -1.39       58.67      0.8572       -0.86
 7282       -1.81       -1.47       58.11      0.8539       -0.63
 7283       -1.90       -1.55       57.55      0.8504       -0.45
 7284       -2.01       -1.63       56.98      0.8468       -0.16
 7285       -2.11       -1.72       56.41      0.8431        0.22
 7286       -2.22       -1.81       55.84      0.8392        0.55
 7287       -2.33       -1.90       55.27      0.8353        0.78
 7288       -2.45       -1.99       54.70      0.8312        1.01
 7289       -2.57       -2.09       54.12      0.8269        1.31
 7290       -2.69       -2.19       53.54      0.8226        1.60
 7291       -2.81       -2.29       52.96      0.8181        1.70
 7292       -2.95       -2.40       52.38      0.8134        1.57
 7293       -3.08       -2.51       51.79      0.8086        1.33
 7294       -3.22       -2.62       51.20      0.8037        1.17
 7295       -3.36       -2.74       50.61      0.7986        1.13
 7296       -3.51       -2.86       50.01      0.7934        1.17
 7297       -3.66       -2.98       49.41      0.7880        1.25
 7298       -3.81       -3.10       48.81      0.7825        1.38
 7299       -3.97       -3.23       48.20      0.7768        1.61
 7300       -4.14       -3.37       47.59      0.7710        1.96
 7301       -4.31       -3.51       46.97      0.7650        2.40
 7302       -4.48       -3.65       46.35      0.7588        2.81
 7303       -4.66       -3.79       45.73      0.7525        3.15
 7304       -4.84       -3.94       45.10      0.7460        3.38
 7305       -5.03       -4.10       44.47      0.7392        3.45
 7306       -5.22       -4.25       43.83      0.7324        3.41
 7307       -5.42       -4.42       43.19      0.7253        3.41
 7308       -5.63       -4.58       42.54      0.7180        3.66
 7309       -5.84       -4.76       41.88      0.7105        4.05
 7310       -6.05       -4.93       41.22      0.7028        4.27
 7311       -6.28       -5.11       40.55      0.6949        4.14
 7312       -6.50       -5.30       39.88      0.6868        3.75
 7313       -6.74       -5.49       39.19      0.6784        3.27
 7314       -6.98       -5.69       38.50      0.6698        2.68
 7315       -7.23       -5.89       37.81      0.6609        1.88
 7316       -7.49       -6.10       37.10      0.6518        0.95
 7317       -7.75       -6.32       36.38      0.6424        0.08
 7318       -8.02       -6.54       35.66      0.6328       -0.61
 7319       -8.30       -6.77       34.92      0.6228       -1.07
 7320       -8.59       -7.01       34.18      0.6125       -1.29
 7321       -8.89       -7.26       33.42      0.6019       -1.33
 7322       -9.20       -7.51       32.65      0.5910       -1.34
 7323       -9.52       -7.77       31.86      0.5797       -1.43
 7324       -9.85       -8.04       31.06      0.5680       -1.65
 7325      -10.19       -8.32       30.25      0.5559       -2.02
 7326      -10.55       -8.61       29.42      0.5434       -2.49
 7327      -10.91       -8.92       28.57      0.5304       -2.91
 7328      -11.29       -9.23       27.70      0.5169       -3.08
 7329      -11.69       -9.56       26.80      0.5028       -2.99
 7330      -12.10       -9.90       25.89      0.4882       -2.81
 7331      -12.54      -10.26       24.94      0.4730       -2.71
 7332      -12.99      -10.63       23.97      0.4570       -2.65
 7333      -13.46      -11.02       22.96      0.4403       -2.59
 7334      -13.96      -11.44       21.91      0.4228       -2.51
 7335      -14.49      -11.88       20.82      0.4042       -2.32
 7336      -15.05      -12.34       19.67      0.3845       -1.92
 7337      -15.65      -12.84       18.47      0.3636       -1.22
 7338      -16.30      -13.38       17.19      0.3411       -0.24
 7339      -17.00      -13.97       15.83      0.3168        0.84
 7340      -17.76      -14.61       14.35      0.2903        1.81
 7341      -18.62      -15.33       12.72      0.2607        2.45
 7342      -19.60      -16.15       10.88      0.2270        2.64
 7343      -20.76      -17.14        8.72      0.1870        2.45
 7344      -22.28      -18.44        5.93      0.1353        2.07
 7345      -25.13      -20.89        0.78      0.0395        1.60
 7346      -22.56      -18.68      147.10      0.1059        3.49
 7347      -20.75      -17.13      143.80      0.1674        0.97
 7348      -19.46      -16.04      141.42      0.2116       -1.19
 7349      -18.41      -15.15      139.46      0.2477       -3.71
 7350      -17.50      -14.39      137.75      0.2790       -7.29
 7351      -16.70      -13.72      136.21      0.3068      -11.43
 7352      -15.97      -13.11      134.80      0.3321      -14.40
 7353      -15.31      -12.56      133.49      0.3554      -15.08
 7354      -14.69      -12.04      132.25      0.3771      -14.60
 7355      -14.11      -11.56      131.08      0.3973      -14.88
 7356      -13.57      -11.11      129.97      0.4164      -15.94
 7357      -13.05      -10.68      128.90      0.4344      -16.23
 7358      -12.57      -10.28      127.88      0.4516      -15.16
 7359      -12.10       -9.90      126.89      0.4679      -13.55
 7360      -11.66       -9.53      125.93      0.4835      -12.09
 7361      -11.24       -9.19      125.00      0.4984      -10.53
 7362      -10.84       -8.85      124.09      0.5127       -8.47
 7363      -10.45       -8.53      123.21      0.5265       -6.20
 7364      -10.07       -8.22      122.35      0.5398       -4.39
 7365       -9.71       -7.93      121.51      0.5525       -3.38
 7366       -9.36       -7.64      120.69      0.5649       -2.91
 7367       -9.03       -7.37      119.88      0.5768       -2.62
 7368       -8.70       -7.10      119.09      0.5883       -2.35
 7369       -8.39       -6.84      118.32      0.5994       -2.19
 7370       -8.09       -6.59      117.55      0.6102       -2.27
 7371       -7.79       -6.35      116.80      0.6207       -2.59
 7372       -7.51       -6.12      116.06      0.6308       -3.08
 7373       -7.23       -5.89      115.33      0.6407       -3.55
 7374       -6.96       -5.67      114.61      0.6502       -3.81
 7375       -6.70       -5.46      113.90      0.6595       -3.68
 7376       -6.45       -5.25      113.19      0.6685       -3.24
 7377       -6.20       -5.05      112.50      0.6772       -2.77
 7378       -5.96       -4.86      111.81      0.6858       -2.52
 7379       -5.73       -4.67      111.13      0.6940       -2.45
 7380       -5.50       -4.48      110.46      0.7021       -2.38
 7381       -5.28       -4.30      109.80      0.7099       -2.27
 7382       -5.07       -4.13      109.14      0.7175       -2.16
 7383       -4.86       -3.96      108.49      0.7249       -2.06
 7384       -4.66       -3.79      107.84      0.7321       -1.84
 7385       -4.46       -3.63      107.20      0.7391       -1.48
 7386       -4.27       -3.47      106.56      0.7460       -1.12
 7387       -4.08       -3.32      105.93      0.7526       -0.93
 7388       -3.90       -3.17      105.30      0.7591       -0.88
 7389       -3.72       -3.03      104.68      0.7653       -0.85
 7390       -3.55       -2.89      104.07      0.7715       -0.77
 7391       -3.38       -2.75      103.45      0.7774       -0.64
 7392       -3.22       -2.62      102.84      0.7832       -0.48
 7393       -3.06       -2.49      102.24      0.7888       -0.29
 7394       -2.91       -2.37      101.63      0.7943       -0.08
 7395       -2.76       -2.25      101.04      0.7996        0.13
 7396       -2.61       -2.13      100.44      0.8048        0.29
 7397       -2.47       -2.01       99.85      0.8098        0.43
 7398       -2.33       -1.90       99.26      0.8147        0.59
 7399       -2.20       -1.79       98.67      0.8194        0.84
 7400       -2.07       -1.69       98.09      0.8240        1.11
 7401       -1.95       -1.58       97.51      0.8285        1.22
 7402       -1.82       -1.48       96.93      0.8328        1.09
 7403       -1.71       -1.39       96.35      0.8370        0.79
 7404       -1.59       -1.30       95.78      0.8411        0.48
 7405       -1.48       -1.20       95.21      0.8451        0.21
 7406       -1.37       -1.12       94.64      0.8489       -0.04
 7407       -1.27       -1.03       94.07      0.8526       -0.27
 7408       -1.17       -0.95       93.51      0.8561       -0.48
 7409       -1.07       -0.87       92.95      0.8596       -0.61
 7410       -0.98       -0.80       92.39      0.8629       -0.62
 7411       -0.89       -0.72       91.83      0.8661       -0.46
 7412       -0.80       -0.65       91.27      0.8692       -0.16
 7413       -0.72       -0.58       90.71      0.8722        0.17
 7414       -0.64       -0.52       90.16      0.8751        0.43
 7415       -0.56       -0.45       89.60      0.8778        0.58
 7416       -0.48       -0.39       89.05      0.8805        0.63
 7417       -0.41       -0.34       88.50      0.8830        0.58
 7418       -0.34       -0.28       87.95      0.8854        0.45
 7419       -0.28       -0.23       87.40      0.8877        0.26
 7420       -0.22       -0.18       86.86      0.8899        0.05
 7421       -0.16       -0.13       86.31      0.8920       -0.17
 7422       -0.10       -0.08       85.77      0.8940       -0.38
 7423       -0.05       -0.04       85.22      0.8959       -0.62
 7424        0.00        0.00       84.68      0.8976       -0.87
 7425        0.05        0.04       84.14      0.8993       -1.06
 7426        0.09        0.07       83.59      0.9009       -1.11
 7427        0.13        0.11       83.05      0.9023       -1.07
 7428        0.17        0.14       82.51      0.9037       -1.09
 7429        0.21        0.17       81.97      0.9049       -1.26
 7430        0.24        0.19       81.44      0.9061       -1.42
 7431        0.27        0.22       80.90      0.9071       -1.41
 7432        0.30        0.24       80.36      0.9081       -1.22
 7433        0.32        0.26       79.82      0.9089       -0.97
 7434        0.34        0.28       79.28      0.9097       -0.79
 7435        0.36        0.29       78.75      0.9103       -0.69
 7436        0.37        0.30       78.21      0.9109       -0.63
 7437        0.39        0.32       77.67      0.9113       -0.57
 7438        0.40        0.32       77.14      0.9117       -0.51
 7439        0.40        0.33       76.60      0.9119       -0.44
 7440        0.41        0.33       76.07      0.9121       -0.39
 7441        0.41        0.33       75.53      0.9121       -0.37
 7442        0.41        0.33       75.00      0.9121       -0.38
 7443        0.40        0.33       74.46      0.9119       -0.44
 7444        0.40        0.32       73.92      0.9117       -0.53
 7445        0.39        0.31       73.39      0.9113       -0.66
 7446        0.37        0.30       72.85      0.9109       -0.82
 7447        0.36        0.29       72.31      0.9103       -0.98
 7448        0.34        0.28       71.78      0.9097       -1.09
 7449        0.32        0.26       71.24      0.9089       -1.13
 7450        0.30        0.24       70.70      0.9081       -1.14
 7451        0.27        0.22       70.16      0.9071       -1.26
 7452        0.24        0.19       69.63      0.9061       -1.58
 7453        0.21        0.17       69.09      0.9049       -2.06
 7454        0.17        0.14       68.55      0.9037       -2.48
 7455        0.13        0.11       68.01      0.9023       -2.66
 7456        0.09        0.07       67.47      0.9008       -2.64
 7457        0.05        0.04       66.93      0.8993       -2.67
 7458       -0.00       -0.00       66.38      0.8976       -2.89
 7459       -0.05       -0.04       65.84      0.8958       -3.19
 7460       -0.10       -0.08       65.30      0.8939       -3.44
 7461       -0.16       -0.13       64.75      0.8920       -3.69
 7462       -0.22       -0.18       64.20      0.8899       -4.07
 7463       -0.28       -0.23       63.66      0.8877       -4.40
 7464       -0.35       -0.28       63.11      0.8854       -4.38
 7465       -0.41       -0.34       62.56      0.8829       -3.99
 7466       -0.49       -0.39       62.01      0.8804       -3.66
 7467       -0.56       -0.46       61.46      0.8778       -3.66
 7468       -0.64       -0.52       60.90      0.8750       -3.66
 7469       -0.72       -0.58       60.35      0.8721       -3.19
 7470       -0.80       -0.65       59.79      0.8692       -2.40
 7471       -0.89       -0.72       59.24      0.8661       -1.79
 7472       -0.98       -0.80       58.68      0.8629       -1.61
 7473       -1.07       -0.87       58.11      0.8595       -1.66
 7474       -1.17       -0.95       57.55      0.8561       -1.55
 7475       -1.27       -1.03       56.99      0.8525       -1.17
 7476       -1.38       -1.12       56.42      0.8488       -0.70
 7477       -1.48       -1.21       55.85      0.8450       -0.33
 7478       -1.59       -1.30       55.28      0.8410       -0.08
 7479       -1.71       -1.39       54.71      0.8370        0.12
 7480       -1.83       -1.49       54.13      0.8328        0.29
 7481       -1.95       -1.59       53.55      0.8284        0.37
 7482       -2.07       -1.69       52.97      0.8240        0.33
 7483       -2.20       -1.79       52.39      0.8193        0.22
 7484       -2.34       -1.90       51.80      0.8146        0.12
 7485       -2.48       -2.01       51.21      0.8097        0.03
 7486       -2.62       -2.13       50.62      0.8047       -0.05
 7487       -2.76       -2.25       50.03      0.7995       -0.11
 7488       -2.91       -2.37       49.43      0.7942       -0.09
 7489       -3.07       -2.50       48.82      0.7887        0.07
 7490       -3.22       -2.62       48.22      0.7831        0.38
 7491       -3.39       -2.76       47.61      0.7773        0.76
 7492       -3.55       -2.89       47.00      0.7713        1.10
 7493       -3.73       -3.03       46.38      0.7652        1.35
 7494       -3.90       -3.18       45.76      0.7589        1.50
 7495       -4.08       -3.33       45.13      0.7525        1.56
 7496       -4.27       -3.48       44.50      0.7458        1.58
 7497       -4.46       -3.63       43.86      0.7390        1.68
 7498       -4.66       -3.80       43.22      0.7320        1.96
 7499       -4.86       -3.96       42.57      0.7248        2.37
 7500       -5.07       -4.13       41.92      0.7174        2.75
 7501       -5.29       -4.30       41.26      0.7097        3.01
 7502       -5.51       -4.48       40.60      0.7019        3.19
 7503       -5.73       -4.67       39.93      0.6939        3.27
 7504       -5.96       -4.86       39.25      0.6856        3.06
