# IDX        LATG        LATC        LONW          MU          TB
  215      -48.60      -42.71      188.47      0.1430        1.26
  216      -46.93      -41.04      185.29      0.1878        0.99
  217      -45.66      -39.79      182.70      0.2228        0.95
  218      -44.62      -38.76      180.43      0.2519        1.21
  219      -43.74      -37.90      178.39      0.2771        1.60
  220      -42.96      -37.16      176.49      0.2993        1.86
  221      -42.28      -36.50      174.72      0.3191        1.89
  222      -41.68      -35.92      173.04      0.3369        1.82
  223      -41.13      -35.40      171.43      0.3530        1.76
  224      -40.64      -34.93      169.89      0.3676        1.70
  225      -40.20      -34.51      168.40      0.3809        1.59
  226      -39.80      -34.13      166.95      0.3930        1.46
  227      -39.43      -33.79      165.54      0.4040        1.47
  228      -39.10      -33.48      164.16      0.4140        1.79
  229      -38.80      -33.20      162.80      0.4231        2.46
  230      -38.54      -32.95      161.47      0.4312        3.34
  231      -38.30      -32.72      160.17      0.4386        4.06
  232      -38.08      -32.52      158.88      0.4451        4.30
  233      -37.90      -32.35      157.60      0.4509        3.96
  234      -37.73      -32.20      156.34      0.4560        3.31
  235      -37.59      -32.06      155.09      0.4603        2.67
  236      -37.48      -31.96      153.85      0.4639        2.22
  237      -37.38      -31.87      152.61      0.4669        1.99
  238      -37.31      -31.80      151.39      0.4692        1.95
  239      -37.25      -31.75      150.16      0.4708        2.07
  240      -37.22      -31.72      148.94      0.4718        2.27
  241      -37.21      -31.71      147.72      0.4721        2.46
  242      -37.22      -31.72      146.51      0.4717        2.57
  243      -37.26      -31.75      145.28      0.4708        2.65
  244      -37.31      -31.80      144.06      0.4691        2.82
  245      -37.38      -31.87      142.83      0.4668        3.20
  246      -37.48      -31.96      141.60      0.4639        3.78
  247      -37.60      -32.07      140.36      0.4602        4.41
  248      -37.74      -32.20      139.11      0.4559        4.90
  249      -37.90      -32.35      137.85      0.4508        5.15
  250      -38.09      -32.53      136.57      0.4450        5.08
  251      -38.30      -32.73      135.28      0.4385        4.69
  252      -38.54      -32.95      133.97      0.4311        4.16
  253      -38.81      -33.20      132.64      0.4229        3.74
  254      -39.11      -33.48      131.29      0.4138        3.59
  255      -39.44      -33.79      129.91      0.4038        3.72
  256      -39.80      -34.14      128.50      0.3927        4.00
  257      -40.21      -34.52      127.05      0.3806        4.24
  258      -40.65      -34.94      125.55      0.3673        4.26
  259      -41.14      -35.41      124.01      0.3527        4.01
  260      -41.69      -35.93      122.40      0.3365        3.62
  261      -42.30      -36.51      120.72      0.3187        3.36
  262      -42.98      -37.17      118.94      0.2989        3.40
  263      -43.75      -37.92      117.05      0.2766        3.73
  264      -44.64      -38.78      115.00      0.2514        4.16
  265      -45.69      -39.81      112.73      0.2221        4.56
  266      -46.96      -41.07      110.13      0.1870        4.86
  267      -48.64      -42.75      106.92      0.1419        4.95
  268      -51.44      -45.59      102.03      0.0700        4.71
  269      -50.29      -44.41      196.42      0.0630        1.35
  270      -47.25      -41.35      191.08      0.1429        1.54
  271      -45.49      -39.62      187.74      0.1910        1.79
  272      -44.17      -38.32      185.07      0.2283        2.03
  273      -43.08      -37.27      182.75      0.2592        2.25
  274      -42.16      -36.38      180.67      0.2860        2.44
  275      -41.36      -35.61      178.75      0.3096        2.53
  276      -40.65      -34.94      176.95      0.3307        2.46
  277      -40.01      -34.33      175.26      0.3497        2.22
  278      -39.44      -33.79      173.64      0.3670        1.92
  279      -38.92      -33.30      172.08      0.3827        1.61
  280      -38.45      -32.86      170.59      0.3971        1.30
  281      -38.02      -32.46      169.13      0.4103        0.98
  282      -37.62      -32.09      167.72      0.4224        0.73
  283      -37.27      -31.76      166.34      0.4334        0.63
  284      -36.94      -31.46      164.99      0.4435        0.75
  285      -36.65      -31.19      163.67      0.4527        1.10
  286      -36.38      -30.94      162.37      0.4611        1.59
  287      -36.14      -30.72      161.09      0.4687        2.04
  288      -35.92      -30.52      159.83      0.4755        2.21
  289      -35.73      -30.34      158.58      0.4816        1.98
  290      -35.55      -30.18      157.34      0.4870        1.46
  291      -35.41      -30.04      156.12      0.4917        0.86
  292      -35.28      -29.93      154.90      0.4958        0.39
  293      -35.17      -29.83      153.69      0.4992        0.12
  294      -35.08      -29.75      152.49      0.5020        0.05
  295      -35.02      -29.69      151.30      0.5041        0.13
  296      -34.97      -29.64      150.10      0.5056        0.29
  297      -34.94      -29.62      148.91      0.5065        0.45
  298      -34.93      -29.61      147.72      0.5068        0.56
  299      -34.94      -29.62      146.54      0.5065        0.62
  300      -34.97      -29.64      145.35      0.5056        0.71
  301      -35.02      -29.69      144.15      0.5041        0.96
  302      -35.08      -29.75      142.96      0.5019        1.42
  303      -35.17      -29.83      141.76      0.4991        2.01
  304      -35.28      -29.93      140.55      0.4957        2.59
  305      -35.41      -30.05      139.33      0.4917        3.00
  306      -35.56      -30.18      138.11      0.4869        3.11
  307      -35.73      -30.34      136.87      0.4815        2.90
  308      -35.92      -30.52      135.62      0.4754        2.50
  309      -36.14      -30.72      134.36      0.4686        2.17
  310      -36.38      -30.94      133.08      0.4610        2.13
  311      -36.65      -31.19      131.78      0.4526        2.43
  312      -36.95      -31.47      130.45      0.4433        2.92
  313      -37.27      -31.77      129.10      0.4332        3.41
  314      -37.63      -32.10      127.72      0.4221        3.70
  315      -38.02      -32.47      126.31      0.4100        3.73
  316      -38.45      -32.87      124.86      0.3968        3.63
  317      -38.93      -33.31      123.36      0.3824        3.62
  318      -39.45      -33.80      121.80      0.3667        3.89
  319      -40.02      -34.34      120.18      0.3493        4.36
  320      -40.66      -34.95      118.49      0.3303        4.78
  321      -41.37      -35.63      116.69      0.3091        4.98
  322      -42.18      -36.40      114.77      0.2855        4.96
  323      -43.10      -37.29      112.68      0.2587        4.78
  324      -44.19      -38.35      110.35      0.2276        4.41
  325      -45.52      -39.65      107.67      0.1902        3.81
