# IDX        LATG        LATC        LONW          MU          TB
 1924      -35.10      -29.77      305.07      0.3833        1.50
 1925      -35.49      -30.12      304.06      0.3704        1.40
 1926      -35.90      -30.50      303.03      0.3569        1.06
 1927      -36.33      -30.90      301.95      0.3425        0.64
 1928      -36.80      -31.32      300.83      0.3273        0.34
 1929      -37.29      -31.79      299.65      0.3111        0.25
 1930      -37.83      -32.28      298.41      0.2937        0.32
 1931      -38.41      -32.83      297.09      0.2749        0.44
 1932      -39.05      -33.43      295.67      0.2545        0.51
 1933      -39.76      -34.09      294.13      0.2319        0.48
 1934      -40.56      -34.86      292.42      0.2065        0.35
 1935      -41.51      -35.76      290.47      0.1772        0.14
 1936      -42.67      -36.87      288.11      0.1415       -0.09
 1937      -44.30      -38.45      284.89      0.0924       -0.29
 1938      -45.83      -39.95       42.57      0.0258       -0.22
 1939      -42.93      -37.12       36.98      0.1116       -0.29
 1940      -41.50      -35.75       34.12      0.1555       -0.46
 1941      -40.41      -34.72       31.91      0.1892       -0.75
 1942      -39.52      -33.87       30.04      0.2174       -1.15
 1943      -38.74      -33.14       28.39      0.2421       -1.59
 1944      -38.05      -32.50       26.89      0.2642       -1.97
 1945      -37.43      -31.92       25.50      0.2844       -2.26
 1946      -36.86      -31.39       24.20      0.3029       -2.56
 1947      -36.34      -30.90       22.98      0.3202       -2.91
 1948      -35.85      -30.45       21.82      0.3363       -3.25
 1949      -35.39      -30.03       20.71      0.3514       -3.46
 1950      -34.96      -29.64       19.64      0.3657       -3.56
 1951      -34.56      -29.27       18.62      0.3792       -3.64
 1952      -34.18      -28.92       17.63      0.3921       -3.74
 1953      -33.81      -28.59       16.66      0.4043       -3.76
 1954      -33.47      -28.28       15.73      0.4160       -3.64
 1955      -33.14      -27.98       14.82      0.4271       -3.51
 1956      -32.83      -27.70       13.93      0.4377       -3.50
 1957      -32.53      -27.43       13.06      0.4479       -3.58
 1958      -32.24      -27.17       12.21      0.4577       -3.61
 1959      -31.97      -26.92       11.38      0.4671       -3.50
 1960      -31.71      -26.69       10.56      0.4761       -3.35
 1961      -31.46      -26.46        9.75      0.4847       -3.29
 1962      -31.22      -26.25        8.96      0.4930       -3.35
 1963      -30.99      -26.04        8.19      0.5010       -3.37
 1964      -30.76      -25.84        7.42      0.5087       -3.26
 1965      -30.55      -25.65        6.66      0.5160       -3.08
 1966      -30.35      -25.47        5.91      0.5231       -3.07
 1967      -30.15      -25.30        5.18      0.5300       -3.41
 1968      -29.96      -25.13        4.45      0.5366       -4.01
 1969      -29.78      -24.97        3.73      0.5429       -4.50
 1970      -29.61      -24.81        3.01      0.5489       -4.54
 1971      -29.44      -24.67        2.31      0.5548       -4.16
 1972      -29.28      -24.52        1.61      0.5604       -3.72
 1973      -29.13      -24.39        0.92      0.5658       -3.58
 1974      -28.98      -24.26        0.23      0.5710       -3.74
 1975      -28.84      -24.13      359.55      0.5759       -3.94
 1976      -28.70      -24.02      358.87      0.5807       -4.03
 1977      -28.57      -23.90      358.20      0.5852       -4.08
 1978      -28.45      -23.79      357.53      0.5896       -4.18
 1979      -28.33      -23.69      356.87      0.5937       -4.25
 1980      -28.22      -23.59      356.21      0.5977       -4.13
 1981      -28.11      -23.50      355.56      0.6015       -3.83
 1982      -28.01      -23.41      354.91      0.6051       -3.63
 1983      -27.92      -23.32      354.26      0.6085       -3.76
 1984      -27.82      -23.24      353.61      0.6118       -4.18
 1985      -27.74      -23.16      352.97      0.6149       -4.55
 1986      -27.66      -23.09      352.34      0.6178       -4.55
 1987      -27.58      -23.02      351.70      0.6205       -4.12
 1988      -27.51      -22.96      351.07      0.6231       -3.52
 1989      -27.44      -22.90      350.44      0.6255       -3.09
 1990      -27.37      -22.85      349.81      0.6277       -3.01
 1991      -27.32      -22.80      349.18      0.6298       -3.20
 1992      -27.26      -22.75      348.55      0.6317       -3.48
 1993      -27.21      -22.70      347.93      0.6335       -3.62
 1994      -27.17      -22.67      347.31      0.6351       -3.53
 1995      -27.13      -22.63      346.69      0.6365       -3.29
 1996      -27.09      -22.60      346.07      0.6378       -3.03
 1997      -27.06      -22.57      345.45      0.6390       -2.89
 1998      -27.03      -22.55      344.83      0.6400       -2.92
 1999      -27.01      -22.53      344.22      0.6408       -3.08
 2000      -26.99      -22.51      343.60      0.6415       -3.28
 2001      -26.97      -22.50      342.99      0.6420       -3.35
 2002      -26.96      -22.49      342.37      0.6424       -3.22
 2003      -26.96      -22.48      341.76      0.6426       -3.01
 2004      -26.95      -22.48      341.14      0.6427       -2.85
 2005      -26.96      -22.48      340.53      0.6426       -2.81
 2006      -26.96      -22.49      339.91      0.6424       -2.87
 2007      -26.97      -22.50      339.30      0.6420       -3.04
 2008      -26.99      -22.51      338.68      0.6415       -3.33
 2009      -27.01      -22.53      338.06      0.6408       -3.59
 2010      -27.03      -22.55      337.45      0.6400       -3.62
 2011      -27.06      -22.57      336.83      0.6390       -3.36
 2012      -27.09      -22.60      336.21      0.6378       -3.01
 2013      -27.13      -22.63      335.59      0.6365       -2.86
 2014      -27.17      -22.67      334.97      0.6351       -3.03
 2015      -27.21      -22.70      334.35      0.6335       -3.32
 2016      -27.26      -22.75      333.73      0.6317       -3.43
 2017      -27.32      -22.80      333.10      0.6298       -3.28
 2018      -27.37      -22.85      332.47      0.6277       -3.10
 2019      -27.44      -22.90      331.85      0.6255       -3.11
 2020      -27.51      -22.96      331.22      0.6231       -3.27
 2021      -27.58      -23.02      330.58      0.6205       -3.33
 2022      -27.66      -23.09      329.95      0.6178       -3.12
 2023      -27.74      -23.16      329.31      0.6149       -2.82
 2024      -27.82      -23.24      328.67      0.6118       -2.73
 2025      -27.92      -23.32      328.02      0.6085       -2.98
 2026      -28.01      -23.41      327.38      0.6051       -3.32
 2027      -28.11      -23.50      326.72      0.6015       -3.38
 2028      -28.22      -23.59      326.07      0.5977       -2.99
 2029      -28.33      -23.69      325.41      0.5937       -2.35
 2030      -28.45      -23.79      324.75      0.5896       -1.81
 2031      -28.57      -23.90      324.08      0.5852       -1.58
 2032      -28.70      -24.02      323.41      0.5807       -1.65
 2033      -28.84      -24.13      322.73      0.5759       -1.88
 2034      -28.98      -24.26      322.05      0.5710       -2.09
 2035      -29.13      -24.39      321.37      0.5658       -2.17
 2036      -29.28      -24.52      320.67      0.5604       -2.13
 2037      -29.44      -24.67      319.97      0.5548       -2.06
 2038      -29.61      -24.81      319.27      0.5489       -2.04
 2039      -29.78      -24.97      318.55      0.5429       -2.06
 2040      -29.96      -25.13      317.83      0.5366       -2.03
 2041      -30.15      -25.30      317.10      0.5300       -1.88
 2042      -30.35      -25.47      316.37      0.5231       -1.64
 2043      -30.55      -25.65      315.62      0.5160       -1.44
 2044      -30.76      -25.84      314.86      0.5087       -1.35
 2045      -30.99      -26.04      314.10      0.5010       -1.35
 2046      -31.22      -26.25      313.32      0.4930       -1.29
 2047      -31.46      -26.46      312.53      0.4847       -1.10
 2048      -31.71      -26.69      311.72      0.4761       -0.84
 2049      -31.97      -26.92      310.90      0.4671       -0.65
 2050      -32.24      -27.17      310.07      0.4577       -0.60
 2051      -32.53      -27.43      309.22      0.4479       -0.60
 2052      -32.83      -27.70      308.35      0.4377       -0.51
 2053      -33.14      -27.98      307.46      0.4271       -0.31
 2054      -33.47      -28.28      306.55      0.4160       -0.15
 2055      -33.81      -28.59      305.62      0.4043       -0.17
 2056      -34.18      -28.92      304.66      0.3921       -0.39
 2057      -34.56      -29.27      303.66      0.3792       -0.69
 2058      -34.96      -29.64      302.64      0.3657       -0.91
 2059      -35.39      -30.03      301.57      0.3514       -0.97
 2060      -35.85      -30.45      300.46      0.3363       -0.86
 2061      -36.34      -30.90      299.30      0.3202       -0.66
 2062      -36.86      -31.39      298.08      0.3029       -0.44
 2063      -37.43      -31.92      296.78      0.2844       -0.30
 2064      -38.05      -32.50      295.40      0.2642       -0.28
 2065      -38.74      -33.14      293.89      0.2421       -0.38
 2066      -39.52      -33.87      292.24      0.2174       -0.55
 2067      -40.41      -34.72      290.37      0.1892       -0.71
 2068      -41.50      -35.75      288.16      0.1555       -0.77
 2069      -42.93      -37.12      285.30      0.1116       -0.71
 2070      -45.83      -39.95      279.72      0.0258       -0.59
 2071      -43.82      -37.99       40.92      0.0630       -0.78
 2072      -41.73      -35.96       36.83      0.1265       -0.89
 2073      -40.41      -34.71       34.20      0.1672       -1.09
 2074      -39.39      -33.75       32.09      0.1995       -1.41
 2075      -38.53      -32.94       30.28      0.2270       -1.85
 2076      -37.77      -32.23       28.67      0.2512       -2.34
 2077      -37.10      -31.61       27.20      0.2730       -2.75
 2078      -36.49      -31.05       25.84      0.2929       -3.06
 2079      -35.93      -30.53       24.56      0.3113       -3.34
 2080      -35.42      -30.05       23.36      0.3285       -3.67
 2081      -34.93      -29.61       22.21      0.3445       -3.97
 2082      -34.48      -29.20       21.11      0.3596       -4.16
 2083      -34.06      -28.81       20.05      0.3739       -4.25
 2084      -33.66      -28.45       19.04      0.3874       -4.34
 2085      -33.28      -28.10       18.05      0.4002       -4.42
 2086      -32.91      -27.78       17.10      0.4125       -4.35
 2087      -32.57      -27.47       16.17      0.4242       -4.05
 2088      -32.24      -27.17       15.26      0.4353       -3.68
 2089      -31.93      -26.89       14.38      0.4460       -3.48
 2090      -31.63      -26.62       13.52      0.4563       -3.51
 2091      -31.35      -26.37       12.67      0.4661       -3.59
 2092      -31.08      -26.12       11.84      0.4755       -3.56
 2093      -30.81      -25.89       11.03      0.4846       -3.48
 2094      -30.56      -25.66       10.23      0.4933       -3.51
 2095      -30.32      -25.45        9.44      0.5016       -3.65
 2096      -30.09      -25.24        8.66      0.5097       -3.74
 2097      -29.87      -25.05        7.90      0.5175       -3.60
 2098      -29.65      -24.86        7.15      0.5249       -3.31
 2099      -29.45      -24.67        6.40      0.5321       -3.17
 2100      -29.25      -24.50        5.67      0.5390       -3.44
 2101      -29.06      -24.33        4.94      0.5457       -4.05
 2102      -28.88      -24.17        4.23      0.5521       -4.63
 2103      -28.70      -24.02        3.52      0.5582       -4.75
 2104      -28.54      -23.87        2.81      0.5642       -4.34
 2105      -28.37      -23.72        2.12      0.5699       -3.74
 2106      -28.22      -23.59        1.42      0.5753       -3.39
 2107      -28.07      -23.46        0.74      0.5806       -3.43
 2108      -27.93      -23.33        0.06      0.5857       -3.65
 2109      -27.79      -23.21      359.39      0.5905       -3.80
 2110      -27.66      -23.10      358.72      0.5951       -3.85
 2111      -27.53      -22.99      358.06      0.5996       -3.84
 2112      -27.41      -22.88      357.40      0.6039       -3.77
 2113      -27.30      -22.78      356.74      0.6079       -3.54
 2114      -27.19      -22.68      356.09      0.6118       -3.18
 2115      -27.09      -22.59      355.44      0.6155       -2.94
 2116      -26.99      -22.51      354.80      0.6191       -3.06
 2117      -26.89      -22.42      354.15      0.6224       -3.51
 2118      -26.80      -22.35      353.52      0.6256       -3.94
 2119      -26.72      -22.27      352.88      0.6286       -3.99
 2120      -26.64      -22.20      352.25      0.6315       -3.54
 2121      -26.56      -22.14      351.62      0.6342       -2.86
 2122      -26.49      -22.08      350.99      0.6367       -2.32
 2123      -26.43      -22.02      350.36      0.6391       -2.13
 2124      -26.37      -21.96      349.74      0.6413       -2.28
 2125      -26.31      -21.91      349.12      0.6433       -2.59
 2126      -26.26      -21.87      348.50      0.6452       -2.80
 2127      -26.21      -21.83      347.88      0.6469       -2.77
 2128      -26.16      -21.79      347.26      0.6485       -2.54
 2129      -26.12      -21.75      346.65      0.6499       -2.26
 2130      -26.09      -21.72      346.03      0.6512       -2.07
 2131      -26.06      -21.70      345.42      0.6523       -2.05
 2132      -26.03      -21.67      344.81      0.6533       -2.18
 2133      -26.01      -21.65      344.19      0.6541       -2.38
 2134      -25.99      -21.64      343.58      0.6548       -2.49
 2135      -25.97      -21.62      342.97      0.6553       -2.45
 2136      -25.96      -21.61      342.36      0.6556       -2.34
 2137      -25.96      -21.61      341.75      0.6559       -2.27
 2138      -25.96      -21.61      341.14      0.6559       -2.27
 2139      -25.96      -21.61      340.53      0.6559       -2.30
 2140      -25.96      -21.61      339.92      0.6556       -2.37
 2141      -25.97      -21.62      339.31      0.6553       -2.50
 2142      -25.99      -21.64      338.70      0.6548       -2.62
 2143      -26.01      -21.65      338.09      0.6541       -2.61
 2144      -26.03      -21.67      337.48      0.6533       -2.41
 2145      -26.06      -21.70      336.86      0.6523       -2.18
 2146      -26.09      -21.72      336.25      0.6512       -2.11
 2147      -26.12      -21.75      335.63      0.6499       -2.31
 2148      -26.16      -21.79      335.02      0.6485       -2.60
 2149      -26.21      -21.83      334.40      0.6469       -2.75
 2150      -26.26      -21.87      333.78      0.6452       -2.68
 2151      -26.31      -21.91      333.16      0.6433       -2.54
 2152      -26.37      -21.96      332.54      0.6413       -2.53
 2153      -26.43      -22.02      331.92      0.6391       -2.67
 2154      -26.49      -22.08      331.29      0.6367       -2.75
 2155      -26.56      -22.14      330.66      0.6342       -2.59
 2156      -26.64      -22.20      330.03      0.6315       -2.29
 2157      -26.72      -22.27      329.40      0.6286       -2.15
 2158      -26.80      -22.35      328.77      0.6256       -2.32
 2159      -26.89      -22.42      328.13      0.6224       -2.65
 2160      -26.99      -22.51      327.49      0.6191       -2.82
 2161      -27.09      -22.59      326.84      0.6155       -2.60
 2162      -27.19      -22.68      326.19      0.6118       -2.10
 2163      -27.30      -22.78      325.54      0.6079       -1.63
 2164      -27.41      -22.88      324.89      0.6039       -1.43
 2165      -27.53      -22.99      324.23      0.5996       -1.57
 2166      -27.66      -23.10      323.56      0.5951       -1.93
 2167      -27.79      -23.21      322.89      0.5905       -2.30
 2168      -27.93      -23.33      322.22      0.5857       -2.49
 2169      -28.07      -23.46      321.54      0.5806       -2.47
 2170      -28.22      -23.59      320.86      0.5753       -2.30
 2171      -28.37      -23.72      320.17      0.5699       -2.12
 2172      -28.54      -23.87      319.47      0.5642       -2.00
 2173      -28.70      -24.02      318.77      0.5582       -1.90
 2174      -28.88      -24.17      318.06      0.5521       -1.76
 2175      -29.06      -24.33      317.34      0.5457       -1.61
 2176      -29.25      -24.50      316.61      0.5390       -1.52
 2177      -29.45      -24.67      315.88      0.5321       -1.58
 2178      -29.65      -24.86      315.13      0.5249       -1.71
 2179      -29.87      -25.05      314.38      0.5175       -1.76
 2180      -30.09      -25.24      313.62      0.5097       -1.65
 2181      -30.32      -25.45      312.84      0.5016       -1.48
 2182      -30.56      -25.66      312.05      0.4933       -1.41
 2183      -30.81      -25.89      311.25      0.4846       -1.50
 2184      -31.08      -26.12      310.44      0.4755       -1.63
 2185      -31.35      -26.37      309.61      0.4661       -1.61
 2186      -31.63      -26.62      308.77      0.4563       -1.40
 2187      -31.93      -26.89      307.90      0.4460       -1.16
 2188      -32.24      -27.17      307.02      0.4353       -1.07
 2189      -32.57      -27.47      306.11      0.4242       -1.21
 2190      -32.91      -27.78      305.18      0.4125       -1.48
 2191      -33.28      -28.10      304.23      0.4002       -1.73
 2192      -33.66      -28.45      303.24      0.3874       -1.85
 2193      -34.06      -28.81      302.23      0.3739       -1.79
 2194      -34.48      -29.20      301.17      0.3596       -1.57
 2195      -34.93      -29.61      300.07      0.3445       -1.27
 2196      -35.42      -30.05      298.93      0.3285       -1.01
 2197      -35.93      -30.53      297.72      0.3113       -0.92
 2198      -36.49      -31.05      296.44      0.2929       -0.99
 2199      -37.10      -31.61      295.08      0.2730       -1.14
 2200      -37.77      -32.23      293.61      0.2512       -1.23
 2201      -38.53      -32.94      292.00      0.2270       -1.20
 2202      -39.39      -33.75      290.19      0.1995       -1.04
 2203      -40.41      -34.71      288.09      0.1672       -0.86
 2204      -41.73      -35.96      285.46      0.1265       -0.73
 2205      -43.82      -37.99      281.36      0.0630       -0.70
 2206      -42.43      -36.64       40.39      0.0831       -1.12
 2207      -40.63      -34.92       36.84      0.1385       -1.33
 2208      -39.40      -33.76       34.37      0.1771       -1.61
 2209      -38.42      -32.83       32.34      0.2084       -1.98
 2210      -37.58      -32.05       30.58      0.2353       -2.45
 2211      -36.85      -31.37       29.00      0.2592       -2.94
 2212      -36.19      -30.76       27.56      0.2808       -3.34
 2213      -35.59      -30.21       26.21      0.3006       -3.63
 2214      -35.04      -29.71       24.95      0.3189       -3.87
 2215      -34.52      -29.24       23.76      0.3359       -4.12
 2216      -34.05      -28.80       22.62      0.3520       -4.32
 2217      -33.60      -28.39       21.53      0.3670       -4.42
 2218      -33.18      -28.01       20.48      0.3813       -4.45
 2219      -32.78      -27.65       19.47      0.3949       -4.55
 2220      -32.40      -27.31       18.49      0.4077       -4.66
 2221      -32.04      -26.99       17.55      0.4200       -4.55
 2222      -31.70      -26.68       16.62      0.4318       -4.11
 2223      -31.37      -26.39       15.72      0.4430       -3.55
 2224      -31.06      -26.11       14.84      0.4537       -3.23
 2225      -30.76      -25.84       13.98      0.4640       -3.26
 2226      -30.48      -25.59       13.14      0.4739       -3.45
 2227      -30.20      -25.34       12.32      0.4834       -3.56
 2228      -29.94      -25.11       11.50      0.4925       -3.54
 2229      -29.69      -24.89       10.71      0.5013       -3.54
 2230      -29.45      -24.67        9.92      0.5098       -3.65
 2231      -29.21      -24.47        9.15      0.5179       -3.72
 2232      -28.99      -24.27        8.39      0.5257       -3.58
 2233      -28.78      -24.08        7.64      0.5333       -3.24
 2234      -28.57      -23.90        6.90      0.5405       -2.97
 2235      -28.37      -23.72        6.17      0.5475       -3.03
 2236      -28.18      -23.55        5.44      0.5543       -3.42
 2237      -28.00      -23.39        4.73      0.5608       -3.84
 2238      -27.82      -23.24        4.02      0.5670       -3.92
 2239      -27.65      -23.09        3.32      0.5730       -3.57
 2240      -27.49      -22.94        2.62      0.5788       -3.02
 2241      -27.33      -22.81        1.94      0.5844       -2.63
 2242      -27.18      -22.68        1.25      0.5898       -2.56
 2243      -27.03      -22.55        0.58      0.5949       -2.68
 2244      -26.90      -22.43      359.91      0.5998       -2.76
 2245      -26.76      -22.31      359.24      0.6046       -2.72
 2246      -26.63      -22.20      358.58      0.6091       -2.59
 2247      -26.51      -22.09      357.92      0.6135       -2.41
 2248      -26.40      -21.99      357.27      0.6177       -2.16
 2249      -26.28      -21.89      356.62      0.6217       -1.88
 2250      -26.18      -21.80      355.97      0.6255       -1.73
 2251      -26.08      -21.71      355.33      0.6291       -1.87
 2252      -25.98      -21.63      354.69      0.6326       -2.26
 2253      -25.89      -21.55      354.06      0.6359       -2.63
 2254      -25.80      -21.47      353.42      0.6390       -2.67
 2255      -25.72      -21.40      352.79      0.6420       -2.29
 2256      -25.64      -21.33      352.17      0.6448       -1.68
 2257      -25.57      -21.27      351.54      0.6474       -1.16
 2258      -25.50      -21.21      350.92      0.6499       -0.94
 2259      -25.43      -21.15      350.30      0.6522       -1.02
 2260      -25.37      -21.10      349.68      0.6544       -1.26
 2261      -25.32      -21.05      349.06      0.6564       -1.47
 2262      -25.27      -21.01      348.45      0.6582       -1.52
 2263      -25.22      -20.97      347.83      0.6599       -1.39
 2264      -25.18      -20.93      347.22      0.6615       -1.17
 2265      -25.14      -20.90      346.61      0.6629       -0.96
 2266      -25.10      -20.87      346.00      0.6641       -0.85
 2267      -25.07      -20.84      345.39      0.6652       -0.87
 2268      -25.04      -20.82      344.78      0.6662       -1.01
 2269      -25.02      -20.80      344.17      0.6670       -1.15
 2270      -25.00      -20.78      343.57      0.6676       -1.25
 2271      -24.99      -20.77      342.96      0.6681       -1.30
 2272      -24.98      -20.76      342.35      0.6685       -1.36
 2273      -24.97      -20.76      341.75      0.6687       -1.41
 2274      -24.97      -20.75      341.14      0.6688       -1.42
 2275      -24.97      -20.76      340.53      0.6687       -1.42
 2276      -24.98      -20.76      339.93      0.6685       -1.43
 2277      -24.99      -20.77      339.32      0.6681       -1.46
 2278      -25.00      -20.78      338.72      0.6676       -1.43
 2279      -25.02      -20.80      338.11      0.6670       -1.30
 2280      -25.04      -20.82      337.50      0.6662       -1.15
 2281      -25.07      -20.84      336.89      0.6652       -1.13
 2282      -25.10      -20.87      336.28      0.6641       -1.30
 2283      -25.14      -20.90      335.67      0.6629       -1.57
 2284      -25.18      -20.93      335.06      0.6615       -1.75
 2285      -25.22      -20.97      334.45      0.6599       -1.75
 2286      -25.27      -21.01      333.83      0.6582       -1.64
 2287      -25.32      -21.05      333.22      0.6564       -1.57
 2288      -25.37      -21.10      332.60      0.6544       -1.63
 2289      -25.43      -21.15      331.98      0.6522       -1.70
 2290      -25.50      -21.21      331.36      0.6499       -1.65
 2291      -25.57      -21.27      330.74      0.6474       -1.46
 2292      -25.64      -21.33      330.11      0.6448       -1.30
 2293      -25.72      -21.40      329.49      0.6420       -1.31
 2294      -25.80      -21.47      328.86      0.6390       -1.48
 2295      -25.89      -21.55      328.22      0.6359       -1.62
 2296      -25.98      -21.63      327.59      0.6326       -1.56
 2297      -26.08      -21.71      326.95      0.6291       -1.30
 2298      -26.18      -21.80      326.31      0.6255       -0.99
 2299      -26.28      -21.89      325.66      0.6217       -0.84
 2300      -26.40      -21.99      325.01      0.6177       -0.98
 2301      -26.51      -22.09      324.36      0.6135       -1.34
 2302      -26.63      -22.20      323.70      0.6091       -1.74
 2303      -26.76      -22.31      323.04      0.6046       -2.01
 2304      -26.90      -22.43      322.37      0.5998       -2.03
 2305      -27.03      -22.55      321.70      0.5949       -1.86
 2306      -27.18      -22.68      321.03      0.5898       -1.62
 2307      -27.33      -22.81      320.35      0.5844       -1.42
 2308      -27.49      -22.94      319.66      0.5788       -1.26
 2309      -27.65      -23.09      318.96      0.5730       -1.10
 2310      -27.82      -23.24      318.26      0.5670       -0.98
 2311      -28.00      -23.39      317.55      0.5608       -0.97
 2312      -28.18      -23.55      316.84      0.5543       -1.10
 2313      -28.37      -23.72      316.12      0.5475       -1.32
 2314      -28.57      -23.90      315.38      0.5405       -1.46
 2315      -28.78      -24.08      314.64      0.5333       -1.45
 2316      -28.99      -24.27      313.89      0.5257       -1.38
 2317      -29.21      -24.47      313.13      0.5179       -1.41
 2318      -29.45      -24.67      312.36      0.5098       -1.62
 2319      -29.69      -24.89      311.57      0.5013       -1.87
 2320      -29.94      -25.11      310.78      0.4925       -1.94
 2321      -30.20      -25.34      309.97      0.4834       -1.76
 2322      -30.48      -25.59      309.14      0.4739       -1.45
 2323      -30.76      -25.84      308.30      0.4640       -1.26
 2324      -31.06      -26.11      307.44      0.4537       -1.30
 2325      -31.37      -26.39      306.56      0.4430       -1.53
 2326      -31.70      -26.68      305.66      0.4318       -1.81
 2327      -32.04      -26.99      304.74      0.4200       -2.01
 2328      -32.40      -27.31      303.79      0.4077       -2.05
 2329      -32.78      -27.65      302.81      0.3949       -1.91
 2330      -33.18      -28.01      301.80      0.3813       -1.65
 2331      -33.60      -28.39      300.75      0.3670       -1.43
 2332      -34.05      -28.80      299.66      0.3520       -1.39
 2333      -34.52      -29.24      298.52      0.3359       -1.54
 2334      -35.04      -29.71      297.33      0.3189       -1.77
 2335      -35.59      -30.21      296.07      0.3006       -1.87
 2336      -36.19      -30.76      294.73      0.2808       -1.75
 2337      -36.85      -31.37      293.28      0.2592       -1.46
 2338      -37.58      -32.05      291.70      0.2353       -1.16
 2339      -38.42      -32.83      289.94      0.2084       -0.96
 2340      -39.40      -33.76      287.92      0.1771       -0.86
 2341      -40.63      -34.92      285.44      0.1385       -0.83
 2342      -42.43      -36.64      281.89      0.0831       -0.82
 2343      -41.25      -35.51       40.22      0.0973       -1.15
 2344      -39.62      -33.96       36.99      0.1483       -1.48
 2345      -38.44      -32.86       34.61      0.1855       -1.89
 2346      -37.49      -31.97       32.64      0.2161       -2.36
 2347      -36.68      -31.22       30.92      0.2426       -2.88
 2348      -35.96      -30.55       29.37      0.2662       -3.37
 2349      -35.31      -29.95       27.94      0.2877       -3.75
 2350      -34.71      -29.41       26.61      0.3074       -4.00
 2351      -34.17      -28.91       25.37      0.3256       -4.19
 2352      -33.66      -28.45       24.18      0.3427       -4.35
 2353      -33.19      -28.02       23.05      0.3587       -4.43
 2354      -32.74      -27.62       21.97      0.3738       -4.38
 2355      -32.32      -27.24       20.93      0.3881       -4.31
 2356      -31.92      -26.88       19.93      0.4017       -4.37
 2357      -31.55      -26.54       18.95      0.4146       -4.50
 2358      -31.19      -26.22       18.01      0.4270       -4.41
 2359      -30.85      -25.92       17.09      0.4388       -3.93
 2360      -30.52      -25.63       16.19      0.4500       -3.28
 2361      -30.21      -25.35       15.32      0.4609       -2.85
 2362      -29.91      -25.08       14.46      0.4712       -2.84
 2363      -29.62      -24.83       13.62      0.4812       -3.08
 2364      -29.35      -24.59       12.80      0.4908       -3.25
 2365      -29.09      -24.35       11.99      0.5000       -3.22
 2366      -28.83      -24.13       11.20      0.5088       -3.09
 2367      -28.59      -23.92       10.41      0.5174       -3.02
 2368      -28.36      -23.71        9.64      0.5256       -2.98
 2369      -28.13      -23.51        8.89      0.5335       -2.83
 2370      -27.92      -23.32        8.14      0.5411       -2.53
 2371      -27.71      -23.14        7.40      0.5485       -2.23
 2372      -27.51      -22.96        6.67      0.5556       -2.12
 2373      -27.32      -22.80        5.95      0.5624       -2.24
 2374      -27.13      -22.63        5.23      0.5690       -2.41
 2375      -26.95      -22.48        4.53      0.5753       -2.41
 2376      -26.78      -22.33        3.83      0.5814       -2.16
 2377      -26.62      -22.18        3.14      0.5873       -1.78
 2378      -26.46      -22.04        2.45      0.5930       -1.49
 2379      -26.31      -21.91        1.77      0.5984       -1.38
 2380      -26.16      -21.78        1.10      0.6037       -1.39
 2381      -26.02      -21.66        0.43      0.6087       -1.37
 2382      -25.88      -21.54      359.76      0.6136       -1.28
 2383      -25.75      -21.43      359.10      0.6182       -1.12
 2384      -25.63      -21.32      358.45      0.6227       -0.96
 2385      -25.51      -21.22      357.80      0.6270       -0.77
 2386      -25.39      -21.12      357.15      0.6311       -0.61
 2387      -25.29      -21.03      356.51      0.6350       -0.55
 2388      -25.18      -20.94      355.87      0.6387       -0.69
 2389      -25.08      -20.85      355.23      0.6423       -0.98
 2390      -24.99      -20.77      354.60      0.6457       -1.25
 2391      -24.90      -20.69      353.97      0.6489       -1.29
 2392      -24.81      -20.62      353.34      0.6520       -1.04
 2393      -24.73      -20.55      352.71      0.6549       -0.61
 2394      -24.66      -20.48      352.09      0.6577       -0.23
 2395      -24.58      -20.42      351.47      0.6602       -0.06
 2396      -24.52      -20.36      350.85      0.6627       -0.12
 2397      -24.45      -20.31      350.24      0.6650       -0.33
 2398      -24.40      -20.26      349.62      0.6671       -0.54
 2399      -24.34      -20.21      349.01      0.6691       -0.67
 2400      -24.29      -20.16      348.40      0.6709       -0.67
 2401      -24.24      -20.12      347.79      0.6725       -0.53
 2402      -24.20      -20.09      347.18      0.6741       -0.31
 2403      -24.16      -20.06      346.57      0.6754       -0.08
 2404      -24.13      -20.03      345.97      0.6767        0.05
 2405      -24.10      -20.00      345.36      0.6778        0.02
 2406      -24.07      -19.98      344.76      0.6787       -0.14
 2407      -24.05      -19.96      344.15      0.6795       -0.36
 2408      -24.03      -19.94      343.55      0.6801       -0.56
 2409      -24.02      -19.93      342.95      0.6806       -0.71
 2410      -24.01      -19.92      342.35      0.6810       -0.78
 2411      -24.01      -19.92      341.74      0.6812       -0.77
 2412      -24.00      -19.92      341.14      0.6813       -0.72
 2413      -24.01      -19.92      340.54      0.6812       -0.72
 2414      -24.01      -19.92      339.94      0.6810       -0.76
 2415      -24.02      -19.93      339.33      0.6806       -0.79
 2416      -24.03      -19.94      338.73      0.6801       -0.73
 2417      -24.05      -19.96      338.13      0.6795       -0.60
 2418      -24.07      -19.98      337.52      0.6787       -0.53
 2419      -24.10      -20.00      336.92      0.6778       -0.61
 2420      -24.13      -20.03      336.31      0.6767       -0.81
 2421      -24.16      -20.06      335.71      0.6754       -1.00
 2422      -24.20      -20.09      335.10      0.6741       -1.05
