# IDX        LATG        LATC        LONW          MU          TB
  782      -38.87      -33.26       64.87      0.4343      142.39
  783      -38.98      -33.36       64.18      0.4310      143.66
  784      -39.09      -33.47       63.48      0.4275      144.77
  785      -39.21      -33.58       62.78      0.4238      145.39
  786      -39.35      -33.71       62.08      0.4198      145.75
  787      -39.49      -33.84       61.37      0.4156      146.39
  788      -39.63      -33.98       60.65      0.4111      147.24
  789      -39.79      -34.12       59.92      0.4063      147.40
  790      -39.96      -34.28       59.19      0.4013      146.28
  791      -40.13      -34.45       58.45      0.3961      144.36
  792      -40.32      -34.62       57.70      0.3905      142.66
  793      -40.51      -34.81       56.94      0.3846      141.70
  794      -40.72      -35.00       56.17      0.3785      141.29
  795      -40.94      -35.21       55.39      0.3719      141.06
  796      -41.17      -35.43       54.59      0.3651      140.88
  797      -41.41      -35.66       53.79      0.3579      140.84
  798      -41.67      -35.91       52.96      0.3503      140.94
  799      -41.94      -36.17       52.12      0.3423      140.92
  800      -42.23      -36.44       51.27      0.3339      140.54
  801      -42.53      -36.74       50.39      0.3250      139.68
  802      -42.85      -37.05       49.49      0.3156      138.33
  803      -43.20      -37.38       48.56      0.3056      136.48
  804      -43.56      -37.74       47.61      0.2951      134.21
  805      -43.96      -38.12       46.62      0.2839      131.73
  806      -44.38      -38.53       45.60      0.2719      129.33
  807      -44.83      -38.97       44.53      0.2591      127.11
  808      -45.32      -39.45       43.41      0.2453      124.52
  809      -45.86      -39.98       42.23      0.2303      120.70
  810      -46.45      -40.56       40.97      0.2140      115.29
  811      -47.11      -41.22       39.61      0.1960      108.51
  812      -47.86      -41.96       38.12      0.1757      100.74
  813      -48.74      -42.84       36.45      0.1524       92.43
  814      -49.81      -43.93       34.47      0.1242       83.89
  815      -51.28      -45.43       31.91      0.0867       74.95
  816      -50.40      -44.53      120.41      0.0898       84.34
  817      -48.94      -43.05      117.83      0.1277      102.76
  818      -47.86      -41.96      115.85      0.1564      116.65
  819      -46.98      -41.08      114.16      0.1802      125.35
  820      -46.22      -40.34      112.66      0.2009      129.51
  821      -45.56      -39.68      111.29      0.2193      130.98
  822      -44.96      -39.09      110.03      0.2360      131.97
  823      -44.42      -38.56      108.84      0.2514      133.81
  824      -43.92      -38.08      107.71      0.2655      136.27
  825      -43.46      -37.63      106.64      0.2787      138.28
  826      -43.03      -37.22      105.61      0.2910      139.08
  827      -42.63      -36.84      104.62      0.3025      138.85
  828      -42.26      -36.48      103.67      0.3134      138.38
  829      -41.91      -36.14      102.74      0.3237      138.44
  830      -41.58      -35.82      101.84      0.3334      139.17
  831      -41.27      -35.53      100.96      0.3426      140.25
  832      -40.97      -35.25      100.10      0.3513      141.30
  833      -40.69      -34.98       99.26      0.3596      142.07
  834      -40.43      -34.73       98.43      0.3675      142.42
  835      -40.18      -34.49       97.63      0.3750      142.33
  836      -39.94      -34.27       96.83      0.3821      141.96
  837      -39.72      -34.06       96.05      0.3889      141.65
  838      -39.50      -33.85       95.28      0.3954      141.72
  839      -39.30      -33.66       94.52      0.4015      142.37
  840      -39.11      -33.48       93.78      0.4074      143.73
  841      -38.92      -33.31       93.04      0.4129      145.86
  842      -38.75      -33.15       92.31      0.4182      148.56
  843      -38.59      -32.99       91.58      0.4233      150.92
  844      -38.43      -32.85       90.87      0.4280      151.87
  845      -38.28      -32.71       90.16      0.4326      151.24
  846      -38.14      -32.58       89.46      0.4368      150.00
  847      -38.01      -32.46       88.76      0.4409      149.01
  848      -37.89      -32.34       88.07      0.4447      148.12
  849      -37.77      -32.23       87.38      0.4483      146.83
  850      -37.66      -32.13       86.70      0.4516      145.25
  851      -37.56      -32.04       86.02      0.4548      143.90
  852      -37.47      -31.95       85.35      0.4578      143.05
  853      -37.38      -31.87       84.68      0.4605      142.64
  854      -37.30      -31.79       84.01      0.4630      142.49
  855      -37.22      -31.72       83.35      0.4654      142.40
  856      -37.15      -31.66       82.69      0.4675      142.25
  857      -37.09      -31.60       82.03      0.4695      142.10
  858      -37.03      -31.55       81.37      0.4712      142.06
  859      -36.98      -31.50       80.72      0.4728      142.14
  860      -36.94      -31.46       80.07      0.4742      142.27
  861      -36.90      -31.42       79.42      0.4753      142.42
  862      -36.87      -31.39       78.77      0.4763      142.59
  863      -36.84      -31.37       78.12      0.4772      142.74
  864      -36.82      -31.35       77.47      0.4778      142.81
  865      -36.81      -31.34       76.82      0.4783      142.83
  866      -36.80      -31.33       76.18      0.4785      142.91
  867      -36.80      -31.33       75.53      0.4786      143.16
  868      -36.80      -31.33       74.88      0.4785      143.49
  869      -36.81      -31.34       74.24      0.4783      143.64
  870      -36.82      -31.35       73.59      0.4778      143.49
  871      -36.84      -31.37       72.94      0.4772      143.17
  872      -36.87      -31.39       72.29      0.4763      142.90
  873      -36.90      -31.42       71.64      0.4753      142.70
  874      -36.94      -31.46       70.99      0.4741      142.51
  875      -36.98      -31.50       70.34      0.4727      142.28
  876      -37.04      -31.55       69.69      0.4712      142.06
  877      -37.09      -31.60       69.03      0.4694      141.89
  878      -37.15      -31.66       68.37      0.4675      141.77
  879      -37.22      -31.72       67.71      0.4653      141.74
  880      -37.30      -31.79       67.05      0.4630      141.94
  881      -37.38      -31.87       66.38      0.4604      142.52
  882      -37.47      -31.95       65.71      0.4577      143.61
  883      -37.56      -32.04       65.04      0.4547      145.03
  884      -37.67      -32.13       64.36      0.4516      146.23
  885      -37.78      -32.24       63.68      0.4482      146.73
  886      -37.89      -32.34       62.99      0.4446      146.75
  887      -38.02      -32.46       62.30      0.4408      146.97
  888      -38.15      -32.58       61.60      0.4367      147.50
  889      -38.29      -32.71       60.90      0.4325      147.59
  890      -38.43      -32.85       60.19      0.4279      146.63
  891      -38.59      -33.00       59.48      0.4232      145.00
  892      -38.75      -33.15       58.75      0.4181      143.59
  893      -38.93      -33.31       58.02      0.4128      142.91
  894      -39.11      -33.49       57.28      0.4073      142.85
  895      -39.30      -33.67       56.53      0.4014      143.11
  896      -39.51      -33.86       55.77      0.3952      143.61
  897      -39.72      -34.06       55.00      0.3888      144.31
  898      -39.95      -34.27       54.22      0.3820      144.86
  899      -40.18      -34.50       53.43      0.3748      144.82
  900      -40.44      -34.74       52.62      0.3673      144.12
  901      -40.70      -34.99       51.80      0.3594      143.03
  902      -40.98      -35.25       50.96      0.3511      141.69
  903      -41.27      -35.53       50.10      0.3424      140.13
  904      -41.58      -35.83       49.22      0.3332      138.46
  905      -41.92      -36.15       48.32      0.3235      137.02
  906      -42.27      -36.48       47.39      0.3132      136.11
  907      -42.64      -36.84       46.43      0.3023      135.69
  908      -43.04      -37.23       45.44      0.2907      135.12
  909      -43.47      -37.64       44.41      0.2784      133.52
  910      -43.93      -38.09       43.34      0.2652      130.46
  911      -44.43      -38.57       42.21      0.2511      126.14
  912      -44.97      -39.10       41.02      0.2357      121.00
  913      -45.57      -39.69       39.75      0.2190      115.38
  914      -46.24      -40.35       38.39      0.2005      109.32
  915      -46.99      -41.10       36.88      0.1798      102.57
  916      -47.88      -41.98       35.19      0.1559       94.99
  917      -48.96      -43.07       33.19      0.1271       86.41
  918      -50.44      -44.57       30.60      0.0889       76.41
  919      -49.75      -43.87      121.94      0.0872       83.88
  920      -48.23      -42.33      119.24      0.1273      103.64
  921      -47.11      -41.22      117.20      0.1571      118.14
  922      -46.21      -40.32      115.47      0.1818      127.32
  923      -45.44      -39.56      113.94      0.2032      132.27
  924      -44.76      -38.90      112.56      0.2223      134.51
  925      -44.15      -38.30      111.27      0.2395      135.55
  926      -43.59      -37.76      110.07      0.2553      136.63
  927      -43.08      -37.27      108.94      0.2699      138.40
  928      -42.61      -36.82      107.85      0.2835      140.65
  929      -42.18      -36.40      106.82      0.2962      142.59
  930      -41.77      -36.01      105.82      0.3082      143.37
  931      -41.39      -35.64      104.86      0.3194      142.89
  932      -41.03      -35.30      103.92      0.3300      142.00
  933      -40.69      -34.98      103.02      0.3401      141.61
  934      -40.37      -34.67      102.13      0.3497      142.03
  935      -40.07      -34.39      101.27      0.3587      142.94
  936      -39.78      -34.12      100.43      0.3673      143.91
  937      -39.51      -33.86       99.60      0.3755      144.60
  938      -39.25      -33.62       98.79      0.3834      144.81
  939      -39.01      -33.39       98.00      0.3908      144.52
  940      -38.77      -33.17       97.22      0.3979      143.95
  941      -38.55      -32.96       96.45      0.4047      143.44
  942      -38.34      -32.76       95.69      0.4111      143.31
  943      -38.14      -32.58       94.94      0.4173      143.73
  944      -37.95      -32.40       94.20      0.4231      144.82
  945      -37.77      -32.23       93.47      0.4287      146.59
  946      -37.60      -32.07       92.75      0.4340      148.71
  947      -37.43      -31.92       92.04      0.4391      150.45
  948      -37.28      -31.77       91.33      0.4439      151.05
  949      -37.13      -31.64       90.63      0.4485      150.58
  950      -36.99      -31.51       89.93      0.4528      149.91
  951      -36.86      -31.38       89.24      0.4569      149.56
  952      -36.74      -31.27       88.56      0.4608      149.08
  953      -36.62      -31.16       87.88      0.4645      147.93
  954      -36.51      -31.06       87.21      0.4679      146.34
  955      -36.40      -30.96       86.54      0.4712      144.92
  956      -36.31      -30.87       85.87      0.4742      144.00
  957      -36.22      -30.79       85.21      0.4771      143.57
  958      -36.13      -30.71       84.55      0.4797      143.48
  959      -36.05      -30.64       83.89      0.4822      143.51
  960      -35.98      -30.57       83.24      0.4844      143.50
  961      -35.92      -30.51       82.59      0.4865      143.44
  962      -35.86      -30.46       81.94      0.4884      143.38
  963      -35.80      -30.41       81.29      0.4901      143.37
  964      -35.76      -30.36       80.65      0.4916      143.42
  965      -35.71      -30.33       80.00      0.4929      143.58
  966      -35.68      -30.29       79.36      0.4940      143.82
  967      -35.65      -30.26       78.72      0.4950      144.05
  968      -35.62      -30.24       78.08      0.4958      144.17
  969      -35.60      -30.22       77.44      0.4964      144.20
  970      -35.59      -30.21       76.81      0.4969      144.31
  971      -35.58      -30.20       76.17      0.4971      144.65
  972      -35.58      -30.20       75.53      0.4972      145.11
  973      -35.58      -30.20       74.89      0.4971      145.35
  974      -35.59      -30.21       74.25      0.4969      145.17
  975      -35.60      -30.22       73.62      0.4964      144.78
  976      -35.62      -30.24       72.98      0.4958      144.44
  977      -35.65      -30.26       72.34      0.4950      144.20
  978      -35.68      -30.29       71.70      0.4940      143.94
  979      -35.71      -30.33       71.05      0.4929      143.55
  980      -35.76      -30.37       70.41      0.4915      143.09
  981      -35.80      -30.41       69.77      0.4900      142.67
  982      -35.86      -30.46       69.12      0.4883      142.36
  983      -35.92      -30.51       68.47      0.4864      142.18
  984      -35.98      -30.58       67.82      0.4844      142.20
  985      -36.06      -30.64       67.17      0.4821      142.51
  986      -36.13      -30.71       66.51      0.4797      143.22
  987      -36.22      -30.79       65.85      0.4770      144.23
  988      -36.31      -30.87       65.19      0.4742      145.10
  989      -36.41      -30.96       64.52      0.4711      145.42
  990      -36.51      -31.06       63.85      0.4679      145.31
  991      -36.62      -31.16       63.18      0.4644      145.31
  992      -36.74      -31.27       62.50      0.4607      145.57
  993      -36.86      -31.39       61.81      0.4569      145.63
  994      -36.99      -31.51       61.13      0.4527      145.06
  995      -37.13      -31.64       60.43      0.4484      144.06
  996      -37.28      -31.78       59.73      0.4438      143.22
  997      -37.44      -31.92       59.02      0.4390      142.91
  998      -37.60      -32.07       58.31      0.4339      143.07
  999      -37.77      -32.23       57.59      0.4286      143.60
 1000      -37.95      -32.40       56.86      0.4230      144.50
 1001      -38.14      -32.58       56.12      0.4172      145.63
 1002      -38.35      -32.77       55.37      0.4110      146.42
 1003      -38.56      -32.96       54.61      0.4045      146.32
 1004      -38.78      -33.17       53.84      0.3978      145.44
 1005      -39.01      -33.39       53.06      0.3907      144.27
 1006      -39.26      -33.62       52.26      0.3832      143.04
 1007      -39.52      -33.87       51.45      0.3754      141.78
 1008      -39.79      -34.12       50.63      0.3672      140.61
 1009      -40.07      -34.39       49.78      0.3585      139.85
 1010      -40.38      -34.68       48.92      0.3495      139.70
 1011      -40.70      -34.98       48.04      0.3399      140.08
 1012      -41.04      -35.31       47.13      0.3298      140.40
 1013      -41.40      -35.65       46.20      0.3192      139.87
 1014      -41.78      -36.01       45.23      0.3079      138.14
 1015      -42.19      -36.41       44.24      0.2960      135.53
 1016      -42.62      -36.83       43.20      0.2833      132.56
 1017      -43.09      -37.28       42.12      0.2697      129.50
 1018      -43.60      -37.77       40.98      0.2550      126.25
 1019      -44.16      -38.31       39.77      0.2392      122.59
 1020      -44.77      -38.91       38.49      0.2219      118.26
 1021      -45.45      -39.58       37.10      0.2028      112.66
 1022      -46.23      -40.34       35.57      0.1814      104.92
 1023      -47.13      -41.24       33.84      0.1566       95.05
 1024      -48.25      -42.36       31.78      0.1266       84.08
 1025      -49.79      -43.91       29.07      0.0862       72.92
 1026      -49.31      -43.42      123.73      0.0793       82.16
 1027      -47.65      -41.75      120.80      0.1234      103.62
 1028      -46.47      -40.59      118.65      0.1552      119.19
 1029      -45.53      -39.66      116.86      0.1811      128.74
 1030      -44.73      -38.87      115.29      0.2034      133.88
 1031      -44.03      -38.19      113.87      0.2233      136.53
 1032      -43.41      -37.58      112.57      0.2412      138.06
 1033      -42.84      -37.03      111.34      0.2576      139.27
 1034      -42.31      -36.53      110.19      0.2727      140.55
 1035      -41.83      -36.07      109.09      0.2868      142.09
 1036      -41.38      -35.64      108.05      0.3000      143.83
 1037      -40.97      -35.24      107.04      0.3123      145.31
 1038      -40.57      -34.87      106.07      0.3240      145.77
 1039      -40.20      -34.52      105.13      0.3350      145.04
 1040      -39.86      -34.19      104.21      0.3455      143.91
 1041      -39.53      -33.88      103.32      0.3554      143.33
 1042      -39.22      -33.58      102.46      0.3648      143.58
 1043      -38.92      -33.31      101.61      0.3738      144.32
 1044      -38.64      -33.04      100.78      0.3823      145.09
 1045      -38.37      -32.79       99.97      0.3904      145.56
 1046      -38.12      -32.56       99.17      0.3982      145.55
 1047      -37.88      -32.33       98.39      0.4056      145.11
 1048      -37.65      -32.12       97.61      0.4127      144.50
 1049      -37.43      -31.91       96.85      0.4195      144.01
 1050      -37.22      -31.72       96.11      0.4259      143.83
 1051      -37.02      -31.54       95.37      0.4321      144.07
 1052      -36.84      -31.36       94.63      0.4380      144.75
 1053      -36.65      -31.19       93.91      0.4436      145.80
 1054      -36.48      -31.04       93.20      0.4490      146.97
 1055      -36.32      -30.89       92.49      0.4541      147.82
 1056      -36.16      -30.74       91.79      0.4589      148.07
 1057      -36.02      -30.61       91.10      0.4636      147.92
 1058      -35.88      -30.48       90.41      0.4680      147.92
 1059      -35.75      -30.36       89.73      0.4721      148.17
 1060      -35.62      -30.24       89.05      0.4761      148.12
 1061      -35.50      -30.13       88.38      0.4798      147.35
 1062      -35.39      -30.03       87.71      0.4834      146.10
 1063      -35.28      -29.93       87.05      0.4867      144.92
 1064      -35.18      -29.84       86.39      0.4898      144.10
 1065      -35.09      -29.76       85.73      0.4928      143.69
 1066      -35.01      -29.68       85.08      0.4955      143.59
 1067      -34.93      -29.60       84.43      0.4981      143.62
 1068      -34.85      -29.54       83.78      0.5004      143.65
 1069      -34.78      -29.47       83.14      0.5026      143.64
 1070      -34.72      -29.41       82.50      0.5046      143.64
 1071      -34.66      -29.36       81.86      0.5064      143.67
 1072      -34.61      -29.32       81.22      0.5081      143.78
 1073      -34.56      -29.27       80.58      0.5096      143.99
 1074      -34.52      -29.24       79.95      0.5108      144.25
 1075      -34.49      -29.20       79.31      0.5120      144.46
 1076      -34.46      -29.18       78.68      0.5129      144.53
 1077      -34.44      -29.16       78.05      0.5137      144.52
 1078      -34.42      -29.14       77.42      0.5143      144.64
 1079      -34.40      -29.13       76.79      0.5147      145.05
 1080      -34.40      -29.12       76.16      0.5149      145.62
 1081      -34.39      -29.12       75.53      0.5150      145.96
 1082      -34.40      -29.12       74.90      0.5149      145.88
 1083      -34.40      -29.13       74.27      0.5147      145.54
 1084      -34.42      -29.14       73.64      0.5142      145.20
 1085      -34.44      -29.16       73.01      0.5136      144.92
 1086      -34.46      -29.18       72.38      0.5129      144.55
 1087      -34.49      -29.21       71.75      0.5119      144.02
 1088      -34.52      -29.24       71.11      0.5108      143.42
 1089      -34.57      -29.27       70.48      0.5095      142.88
 1090      -34.61      -29.32       69.84      0.5081      142.47
 1091      -34.66      -29.36       69.20      0.5064      142.17
 1092      -34.72      -29.42       68.56      0.5046      141.97
 1093      -34.78      -29.47       67.92      0.5026      141.89
 1094      -34.85      -29.54       67.28      0.5004      142.03
 1095      -34.93      -29.60       66.63      0.4980      142.39
 1096      -35.01      -29.68       65.98      0.4955      142.82
 1097      -35.09      -29.76       65.33      0.4927      143.07
 1098      -35.19      -29.84       64.67      0.4898      143.13
 1099      -35.29      -29.93       64.01      0.4866      143.20
 1100      -35.39      -30.03       63.35      0.4833      143.37
 1101      -35.50      -30.13       62.68      0.4798      143.42
 1102      -35.62      -30.24       62.01      0.4760      143.16
 1103      -35.75      -30.36       61.33      0.4720      142.68
 1104      -35.88      -30.48       60.65      0.4679      142.31
 1105      -36.02      -30.61       59.96      0.4635      142.21
 1106      -36.17      -30.74       59.27      0.4588      142.39
 1107      -36.32      -30.89       58.57      0.4540      142.83
 1108      -36.49      -31.04       57.86      0.4489      143.63
 1109      -36.66      -31.20       57.15      0.4435      144.63
 1110      -36.84      -31.36       56.42      0.4379      145.25
 1111      -37.03      -31.54       55.69      0.4320      145.06
 1112      -37.23      -31.72       54.95      0.4258      144.26
 1113      -37.44      -31.92       54.20      0.4193      143.33
 1114      -37.65      -32.12       53.44      0.4126      142.49
 1115      -37.88      -32.34       52.67      0.4055      141.73
 1116      -38.13      -32.56       51.89      0.3981      141.13
 1117      -38.38      -32.80       51.09      0.3903      140.87
 1118      -38.65      -33.05       50.27      0.3821      141.08
 1119      -38.93      -33.31       49.45      0.3736      141.63
 1120      -39.22      -33.59       48.60      0.3646      142.11
 1121      -39.53      -33.88       47.73      0.3552      141.94
 1122      -39.86      -34.19       46.84      0.3453      140.92
 1123      -40.21      -34.52       45.93      0.3348      139.37
 1124      -40.58      -34.87       44.99      0.3238      137.78
 1125      -40.97      -35.25       44.01      0.3121      136.34
 1126      -41.39      -35.65       43.01      0.2997      134.97
 1127      -41.84      -36.08       41.96      0.2865      133.56
 1128      -42.32      -36.54       40.86      0.2724      131.87
 1129      -42.85      -37.04       39.70      0.2573      129.22
 1130      -43.42      -37.59       38.48      0.2408      124.72
 1131      -44.05      -38.20       37.17      0.2229      118.16
 1132      -44.75      -38.89       35.75      0.2030      110.10
 1133      -45.55      -39.67       34.18      0.1806      101.11
 1134      -46.50      -40.61       32.39      0.1546       91.53
 1135      -47.67      -41.78       30.23      0.1227       81.46
 1136      -49.36      -43.47       27.27      0.0782       70.82
 1137      -49.15      -43.26      125.91      0.0643       78.13
 1138      -47.21      -41.32      122.52      0.1158      101.58
 1139      -45.95      -40.06      120.21      0.1503      118.94
 1140      -44.95      -39.09      118.34      0.1779      129.51
 1141      -44.11      -38.27      116.71      0.2015      134.94
 1142      -43.38      -37.56      115.25      0.2223      137.53
 1143      -42.73      -36.93      113.91      0.2410      139.00
 1144      -42.14      -36.37      112.66      0.2581      140.23
 1145      -41.61      -35.85      111.48      0.2739      141.45
 1146      -41.11      -35.38      110.37      0.2885      142.58
 1147      -40.65      -34.94      109.30      0.3022      143.61
 1148      -40.22      -34.53      108.28      0.3151      144.63
 1149      -39.81      -34.15      107.30      0.3272      145.45
 1150      -39.43      -33.79      106.35      0.3386      145.58
 1151      -39.07      -33.45      105.43      0.3495      144.89
 1152      -38.73      -33.13      104.53      0.3598      143.97
 1153      -38.41      -32.83      103.66      0.3696      143.52
 1154      -38.11      -32.55      102.80      0.3789      143.66
 1155      -37.82      -32.28      101.97      0.3878      144.11
 1156      -37.54      -32.02      101.15      0.3963      144.52
 1157      -37.28      -31.78      100.35      0.4044      144.65
 1158      -37.03      -31.54       99.56      0.4121      144.45
 1159      -36.79      -31.32       98.79      0.4195      144.00
 1160      -36.57      -31.11       98.02      0.4266      143.55
 1161      -36.35      -30.91       97.27      0.4334      143.28
 1162      -36.14      -30.72       96.53      0.4399      143.26
 1163      -35.95      -30.54       95.80      0.4461      143.46
 1164      -35.76      -30.37       95.07      0.4520      143.83
 1165      -35.58      -30.20       94.36      0.4576      144.29
 1166      -35.41      -30.04       93.65      0.4630      144.74
 1167      -35.24      -29.89       92.95      0.4682      145.04
 1168      -35.09      -29.75       92.26      0.4731      145.18
 1169      -34.94      -29.62       91.57      0.4778      145.32
 1170      -34.80      -29.49       90.89      0.4823      145.69
 1171      -34.67      -29.37       90.22      0.4865      146.14
 1172      -34.54      -29.25       89.54      0.4906      146.28
 1173      -34.42      -29.14       88.88      0.4944      145.86
 1174      -34.31      -29.04       88.22      0.4980      145.08
 1175      -34.20      -28.94       87.56      0.5014      144.30
 1176      -34.10      -28.85       86.91      0.5047      143.72
 1177      -34.00      -28.76       86.26      0.5077      143.39
 1178      -33.91      -28.68       85.61      0.5105      143.26
 1179      -33.83      -28.61       84.96      0.5132      143.25
 1180      -33.75      -28.54       84.32      0.5157      143.27
 1181      -33.68      -28.47       83.69      0.5180      143.31
 1182      -33.62      -28.41       83.05      0.5201      143.38
 1183      -33.56      -28.36       82.42      0.5220      143.49
 1184      -33.50      -28.31       81.78      0.5238      143.65
 1185      -33.45      -28.26       81.15      0.5254      143.86
 1186      -33.41      -28.22       80.52      0.5268      144.07
 1187      -33.37      -28.19       79.90      0.5281      144.19
 1188      -33.34      -28.16       79.27      0.5291      144.18
 1189      -33.31      -28.13       78.65      0.5301      144.13
 1190      -33.28      -28.11       78.02      0.5308      144.22
 1191      -33.27      -28.09       77.40      0.5314      144.58
 1192      -33.25      -28.08       76.78      0.5318      145.10
 1193      -33.25      -28.07       76.15      0.5320      145.48
 1194      -33.24      -28.07       75.53      0.5321      145.51
 1195      -33.25      -28.07       74.91      0.5320      145.31
 1196      -33.25      -28.08       74.28      0.5318      145.05
 1197      -33.27      -28.09       73.66      0.5314      144.76
 1198      -33.28      -28.11       73.04      0.5308      144.35
 1199      -33.31      -28.13       72.41      0.5300      143.80
 1200      -33.34      -28.16       71.79      0.5291      143.23
 1201      -33.37      -28.19       71.16      0.5280      142.77
 1202      -33.41      -28.22       70.54      0.5268      142.42
 1203      -33.45      -28.26       69.91      0.5254      142.14
 1204      -33.50      -28.31       69.28      0.5238      141.86
 1205      -33.56      -28.36       68.64      0.5220      141.54
 1206      -33.62      -28.41       68.01      0.5201      141.27
 1207      -33.68      -28.47       67.37      0.5179      141.19
 1208      -33.76      -28.54       66.74      0.5156      141.37
 1209      -33.83      -28.61       66.10      0.5132      141.70
 1210      -33.92      -28.68       65.45      0.5105      142.01
 1211      -34.00      -28.76       64.80      0.5076      142.24
 1212      -34.10      -28.85       64.15      0.5046      142.39
 1213      -34.20      -28.94       63.50      0.5014      142.41
 1214      -34.31      -29.04       62.84      0.4979      142.25
 1215      -34.42      -29.14       62.18      0.4943      142.01
 1216      -34.54      -29.25       61.51      0.4905      141.82
 1217      -34.67      -29.37       60.84      0.4864      141.76
 1218      -34.80      -29.49       60.17      0.4822      141.81
 1219      -34.94      -29.62       59.49      0.4777      141.99
 1220      -35.09      -29.76       58.80      0.4730      142.36
 1221      -35.25      -29.90       58.11      0.4681      142.82
 1222      -35.41      -30.05       57.41      0.4629      143.01
 1223      -35.58      -30.20       56.70      0.4575      142.68
 1224      -35.76      -30.37       55.98      0.4519      142.06
 1225      -35.95      -30.54       55.26      0.4459      141.49
 1226      -36.15      -30.73       54.53      0.4397      141.08
 1227      -36.35      -30.92       53.79      0.4333      140.79
 1228      -36.57      -31.12       53.04      0.4265      140.65
 1229      -36.80      -31.33       52.27      0.4194      140.70
 1230      -37.04      -31.55       51.50      0.4120      140.93
 1231      -37.29      -31.78       50.71      0.4042      141.26
 1232      -37.55      -32.02       49.91      0.3961      141.49
 1233      -37.82      -32.28       49.09      0.3876      141.41
 1234      -38.11      -32.55       48.25      0.3787      140.96
 1235      -38.42      -32.84       47.40      0.3694      140.28
 1236      -38.74      -33.14       46.53      0.3596      139.61
 1237      -39.08      -33.46       45.63      0.3493      139.03
 1238      -39.44      -33.79       44.71      0.3384      138.55
 1239      -39.82      -34.15       43.75      0.3270      138.15
 1240      -40.22      -34.54       42.77      0.3148      137.71
 1241      -40.66      -34.94       41.75      0.3020      136.77
 1242      -41.12      -35.38       40.68      0.2882      134.76
 1243      -41.62      -35.86       39.57      0.2736      131.45
 1244      -42.16      -36.38       38.39      0.2578      126.98
 1245      -42.75      -36.94       37.14      0.2407      121.55
 1246      -43.40      -37.57       35.80      0.2219      115.23
 1247      -44.13      -38.28       34.33      0.2011      107.87
 1248      -44.97      -39.10       32.70      0.1774       99.22
 1249      -45.97      -40.08       30.82      0.1497       89.46
 1250      -47.24      -41.35       28.50      0.1150       79.18
 1251      -49.21      -43.32       25.07      0.0628       68.84
 1252      -49.59      -43.71      129.03      0.0335       70.30
 1253      -46.95      -41.06      124.46      0.1035       96.08
 1254      -45.53      -39.66      121.91      0.1422      115.95
 1255      -44.46      -38.61      119.91      0.1722      128.39
 1256      -43.58      -37.75      118.20      0.1973      134.86
 1257      -42.81      -37.01      116.68      0.2193      137.76
 1258      -42.13      -36.35      115.30      0.2390      139.11
 1259      -41.52      -35.76      114.01      0.2569      140.05
 1260      -40.96      -35.23      112.81      0.2734      140.99
 1261      -40.44      -34.74      111.67      0.2887      141.89
 1262      -39.96      -34.29      110.59      0.3030      142.57
 1263      -39.52      -33.87      109.55      0.3164      143.01
 1264      -39.10      -33.48      108.55      0.3290      143.37
 1265      -38.71      -33.11      107.59      0.3409      143.67
 1266      -38.34      -32.76      106.66      0.3522      143.68
 1267      -37.99      -32.43      105.75      0.3629      143.36
 1268      -37.66      -32.12      104.87      0.3731      143.03
 1269      -37.34      -31.83      104.01      0.3828      142.96
 1270      -37.04      -31.55      103.16      0.3921      143.10
 1271      -36.76      -31.29      102.34      0.4010      143.24
 1272      -36.49      -31.04      101.53      0.4094      143.22
 1273      -36.23      -30.80      100.74      0.4175      143.04
 1274      -35.98      -30.57       99.96      0.4252      142.71
 1275      -35.74      -30.35       99.19      0.4327      142.33
 1276      -35.52      -30.15       98.44      0.4397      142.09
 1277      -35.30      -29.95       97.70      0.4465      142.10
 1278      -35.10      -29.76       96.96      0.4530      142.30
 1279      -34.90      -29.58       96.24      0.4593      142.57
 1280      -34.71      -29.41       95.52      0.4652      142.81
 1281      -34.53      -29.25       94.81      0.4709      143.01
 1282      -34.36      -29.09       94.11      0.4764      143.16
 1283      -34.20      -28.94       93.42      0.4816      143.30
 1284      -34.04      -28.80       92.73      0.4866      143.48
 1285      -33.89      -28.66       92.05      0.4913      143.81
 1286      -33.75      -28.54       91.37      0.4959      144.26
 1287      -33.62      -28.41       90.70      0.5002      144.64
 1288      -33.49      -28.30       90.04      0.5043      144.72
 1289      -33.37      -28.19       89.38      0.5082      144.46
 1290      -33.25      -28.08       88.72      0.5119      144.03
 1291      -33.15      -27.98       88.07      0.5154      143.60
 1292      -33.04      -27.89       87.42      0.5188      143.26
 1293      -32.95      -27.80       86.77      0.5219      143.03
 1294      -32.85      -27.72       86.13      0.5248      142.91
 1295      -32.77      -27.64       85.49      0.5276      142.87
 1296      -32.69      -27.57       84.86      0.5302      142.90
 1297      -32.61      -27.50       84.22      0.5326      142.98
 1298      -32.55      -27.44       83.59      0.5348      143.10
 1299      -32.48      -27.38       82.97      0.5369      143.24
 1300      -32.42      -27.33       82.34      0.5388      143.39
 1301      -32.37      -27.28       81.71      0.5405      143.54
 1302      -32.32      -27.24       81.09      0.5420      143.66
 1303      -32.28      -27.20       80.47      0.5434      143.70
 1304      -32.24      -27.17       79.85      0.5446      143.63
 1305      -32.21      -27.14       79.23      0.5457      143.52
 1306      -32.18      -27.12       78.61      0.5466      143.52
