# IDX        LATG        LATC        LONW          MU          TB
  143      -42.41      -36.62      143.81      0.3887      130.13
  144      -42.50      -36.71      142.50      0.3860      129.72
  145      -42.62      -36.83      141.17      0.3825      129.38
  146      -42.77      -36.97      139.84      0.3781      129.18
  147      -42.95      -37.14      138.49      0.3730      129.01
  148      -43.16      -37.34      137.13      0.3669      128.66
  149      -43.40      -37.58      135.74      0.3599      127.92
  150      -43.68      -37.85      134.33      0.3519      126.72
  151      -43.99      -38.15      132.89      0.3429      125.15
  152      -44.35      -38.50      131.42      0.3328      123.35
  153      -44.75      -38.89      129.90      0.3214      121.29
  154      -45.20      -39.33      128.34      0.3087      118.68
  155      -45.70      -39.83      126.71      0.2945      115.22
  156      -46.28      -40.39      125.02      0.2785      110.91
  157      -46.93      -41.04      123.23      0.2605      105.92
  158      -47.69      -41.79      121.32      0.2400      100.14
  159      -48.57      -42.68      119.24      0.2163       93.11
  160      -49.63      -43.75      116.94      0.1884       84.62
  161      -50.98      -45.11      114.25      0.1538       75.07
  162      -52.87      -47.06      110.81      0.1065       65.32
  163      -53.34      -47.55      191.30      0.0591       64.00
  164      -50.41      -44.53      186.27      0.1322       79.01
  165      -48.72      -42.82      183.08      0.1762       92.54
  166      -47.45      -41.56      180.49      0.2101      104.09
  167      -46.42      -40.53      178.24      0.2382      113.10
  168      -45.55      -39.68      176.20      0.2623      119.33
  169      -44.80      -38.94      174.32      0.2834      123.22
  170      -44.14      -38.30      172.55      0.3021      125.63
  171      -43.56      -37.73      170.87      0.3188      127.24
  172      -43.03      -37.22      169.26      0.3339      128.32
  173      -42.57      -36.77      167.71      0.3475      128.92
  174      -42.15      -36.37      166.21      0.3598      129.21
  175      -41.77      -36.01      164.76      0.3708      129.50
  176      -41.43      -35.68      163.34      0.3808      130.15
  177      -41.13      -35.39      161.95      0.3898      131.21
  178      -40.86      -35.14      160.58      0.3978      132.45
  179      -40.62      -34.91      159.24      0.4050      133.45
  180      -40.41      -34.71      157.92      0.4113      133.92
  181      -40.23      -34.54      156.61      0.4167      133.87
  182      -40.07      -34.39      155.32      0.4214      133.59
  183      -39.94      -34.27      154.04      0.4254      133.33
  184      -39.84      -34.17      152.76      0.4285      133.17
  185      -39.75      -34.09      151.50      0.4310      133.13
  186      -39.70      -34.04      150.24      0.4328      133.17
  187      -39.66      -34.00      148.98      0.4338      133.30
  188      -39.65      -33.99      147.72      0.4341      133.44
  189      -39.66      -34.00      146.47      0.4338      133.51
  190      -39.70      -34.04      145.21      0.4327      133.46
  191      -39.76      -34.09      143.95      0.4310      133.38
  192      -39.84      -34.17      142.68      0.4285      133.39
  193      -39.94      -34.27      141.41      0.4253      133.59
  194      -40.07      -34.39      140.13      0.4213      133.90
  195      -40.23      -34.54      138.83      0.4166      134.13
  196      -40.41      -34.72      137.53      0.4112      134.14
  197      -40.62      -34.92      136.20      0.4048      133.82
  198      -40.86      -35.14      134.86      0.3977      133.18
  199      -41.13      -35.40      133.50      0.3896      132.26
  200      -41.44      -35.69      132.11      0.3806      131.15
  201      -41.78      -36.01      130.69      0.3706      129.89
  202      -42.15      -36.38      129.23      0.3595      128.41
  203      -42.58      -36.78      127.73      0.3472      126.66
  204      -43.04      -37.23      126.18      0.3336      124.54
  205      -43.57      -37.74      124.57      0.3185      121.77
